Disease ID,Disease Name,Val Recall-at-50,Val Mean Rank,Val Recall-at-10,Val AUROC,Val Recall-at-25,Val Mean Average Precision,Val Recall-at-100
C0031511,Pheochromocytoma,0.1875,3585.0,0.125,0.833634116336,0.1875,0.0993620598894,0.25
C0346153,"Breast Cancer, Familial",0.583333333333,1000.75,0.25,0.953597122302,0.5,0.126637530784,0.666666666667
C0007134,Renal Cell Carcinoma,0.0247933884298,5266.8677686,0.0,0.754355074263,0.00826446280992,0.00161161551792,0.0413223140496
C0039231,Tachycardia,0.176470588235,3240.64705882,0.117647058824,0.839727729532,0.176470588235,0.0734205633169,0.294117647059
C0032580,Adenomatous Polyposis Coli,0.0,5807.22222222,0.0,0.726605201823,0.0,0.00121994364083,0.0
C0022116,Ischemia,0.037037037037,4798.55555556,0.037037037037,0.774171268342,0.037037037037,0.00659536148756,0.148148148148
C0005944,Metabolic Bone Disorder,0.0,4576.2,0.0,0.785805448554,0.0,0.000718678875255,0.0
C0030319,Panic Disorder,0.0,6949.375,0.0,0.589163070212,0.0,0.000222529827734,0.0
C1336708,Testicular Germ Cell Tumor,0.0,7145.28571429,0.0,0.666545054129,0.0,0.00027675706444,0.0
C0040128,Thyroid Diseases,0.166666666667,5949.0,0.166666666667,0.72184381527,0.166666666667,0.0336611598583,0.166666666667
C0025958,Microcephaly,0.0,2974.17391304,0.0,0.861931182639,0.0,0.00126458752032,0.0
C0007273,Carotid Artery Diseases,0.0,6511.90909091,0.0,0.697813557463,0.0,0.000388205646223,0.0
C0027720,Nephrosis,0.0666666666667,2820.66666667,0.0,0.869105313651,0.0,0.00230854704637,0.0666666666667
C0018784,Sensorineural Hearing Loss (disorder),0.0,4250.55555556,0.0,0.802786543737,0.0,0.00125092894962,0.0
C0038644,Sudden infant death syndrome,0.0,5720.0,0.0,0.690291637658,0.0,0.0038787208592,0.166666666667
C0009319,Colitis,0.0416666666667,5655.5,0.0,0.734553746962,0.0,0.00273268947594,0.0833333333333
C0018273,Growth Disorders,0.0,7068.65625,0.0,0.66706373403,0.0,0.000777260800999,0.03125
C0009404,Colorectal Neoplasms,0.0281690140845,6202.96244131,0.018779342723,0.709567751336,0.0234741784038,0.00772004962201,0.0516431924883
C0346647,Malignant neoplasm of pancreas,0.0,7064.38461538,0.0,0.659919592105,0.0,0.000268728195395,0.0
C0027819,Neuroblastoma,0.0454545454545,4020.97727273,0.0454545454545,0.813146279417,0.0454545454545,0.0260522768463,0.0454545454545
C0520459,Necrotizing Enterocolitis,0.0,3250.17647059,0.0,0.849135670981,0.0,0.00411869635102,0.176470588235
C0014556,"Epilepsy, Temporal Lobe",0.217391304348,2917.95652174,0.173913043478,0.862527812438,0.217391304348,0.0544476886348,0.347826086957
C1333990,Hereditary Nonpolyposis Colorectal Cancer,0.384615384615,2013.07692308,0.307692307692,0.906606158416,0.384615384615,0.172395552702,0.384615384615
C0015625,Fanconi Anemia,0.631578947368,303.526315789,0.421052631579,0.985953834349,0.473684210526,0.230242611334,0.684210526316
C0019569,Hirschsprung Disease,0.3,3421.5,0.2,0.802030445074,0.2,0.127938068143,0.3
C0041755,Adverse reaction to drug,0.0,5514.22641509,0.0,0.741962881851,0.0,0.00103549911936,0.0188679245283
C2931822,Nasopharyngeal carcinoma,0.05,4356.8,0.05,0.797753865441,0.05,0.0113952911374,0.05
C0017639,Gliosis,0.4375,3043.1875,0.3125,0.858772225059,0.375,0.117101050334,0.5
C0018099,Gout,0.0,10205.8,0.0,0.534979347473,0.0,0.000328426411154,0.0
C0023485,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,0.0909090909091,1521.09090909,0.0,0.929449043484,0.0,0.00367902762937,0.0909090909091
C1956346,Coronary Artery Disease,0.047619047619,6983.63492063,0.015873015873,0.673795640275,0.015873015873,0.0175063325862,0.0634920634921
C0206762,"Limb Deformities, Congenital",0.0,3681.2,0.0,0.829127595705,0.0,0.00463517285761,0.266666666667
C0429087,Electrocardiogram: P-R interval,0.0,10263.0,0.0,0.459650805437,0.0,0.000120349374209,0.0
C0032927,Precancerous Conditions,0.0289855072464,5361.39130435,0.0,0.750521693267,0.0144927536232,0.00274313761002,0.0434782608696
C0014553,Absence Epilepsy,0.111111111111,5723.88888889,0.0,0.697672380009,0.0,0.00641325035476,0.222222222222
C0029463,Osteosarcoma,0.142857142857,4385.85714286,0.0571428571429,0.796255658662,0.0571428571429,0.0163996551721,0.171428571429
C0007873,Uterine Cervical Neoplasm,0.142857142857,4929.33333333,0.0,0.771157264912,0.047619047619,0.00606422026894,0.190476190476
C0013080,Down Syndrome,0.0,8893.80208333,0.0,0.583746874175,0.0,0.000474230560023,0.0
C0018824,Heart valve disease,0.0833333333333,2341.125,0.0,0.888625404418,0.0,0.00445280706311,0.166666666667
C0013386,"Dyskinesia, Drug-Induced",0.0666666666667,4998.93333333,0.0,0.735807569709,0.0,0.00286442254856,0.133333333333
C0079744,Diffuse Large B-Cell Lymphoma,0.0833333333333,1983.77777778,0.0277777777778,0.9078677674,0.0277777777778,0.00726174211862,0.111111111111
C0019158,Hepatitis,0.0,5134.16666667,0.0,0.764988315768,0.0,0.00149352265403,0.0
C0023891,"Liver Cirrhosis, Alcoholic",0.0,4755.4375,0.0,0.772193143308,0.0,0.00307590743407,0.125
C0497327,Dementia,0.0,7020.7,0.0,0.68246391609,0.0,0.000927743729577,0.0
C0271650,Impaired glucose tolerance,0.181818181818,5057.72727273,0.181818181818,0.765328725855,0.181818181818,0.182714832677,0.181818181818
C0038356,Stomach Neoplasms,0.0212765957447,5030.5035461,0.0106382978723,0.763597353135,0.0212765957447,0.00461363030585,0.0425531914894
C0162666,Mitochondrial Encephalomyopathies,0.272727272727,3400.36363636,0.0,0.847444790427,0.0,0.00803727100695,0.272727272727
C0242488,Acute Lung Injury,0.0,2960.6875,0.0,0.86260213082,0.0,0.00105501275673,0.0
C0023893,"Liver Cirrhosis, Experimental",0.0280373831776,5437.18691589,0.0,0.745919656667,0.0,0.00216866414418,0.0560747663551
C0086445,Idiopathic Membranous Glomerulonephritis,0.0,10277.0,0.0,0.515485005339,0.0,0.000179743531042,0.0
C0027092,Myopia,0.0,8125.62068966,0.0,0.61789858276,0.0,0.000713286461612,0.0
C0600467,Neurogenic Inflammation,0.0,7524.75,0.0,0.643378200665,0.0,0.000477714529901,0.0
C0025261,Memory Disorders,0.0277777777778,6241.80555556,0.0,0.708710871552,0.0277777777778,0.00330392855218,0.0833333333333
C0024141,"Lupus Erythematosus, Systemic",0.0135135135135,6214.68918919,0.0,0.709962685769,0.0,0.00164310010369,0.027027027027
C2931673,"Ceroid lipofuscinosis, neuronal 1, infantile",0.0,3020.0,0.0,0.859887687381,0.0,0.00331290835363,0.1
C0152013,Adenocarcinoma of lung (disorder),0.0652173913043,3085.95652174,0.0217391304348,0.855750748353,0.0217391304348,0.00990962817341,0.0869565217391
C0268362,Osteogenesis imperfecta type III (disorder),0.363636363636,1381.45454545,0.0,0.93592989207,0.272727272727,0.023628417938,0.363636363636
C0175702,Williams Syndrome,0.0,4505.3,0.0,0.790954657261,0.0,0.00178869060792,0.0
C0030305,Pancreatitis,0.0,5577.7,0.0,0.730498676696,0.0,0.000631335149519,0.0
C0241910,"Hepatitis, Autoimmune",0.235294117647,2993.88235294,0.0588235294118,0.853137801081,0.176470588235,0.0237810117177,0.352941176471
C0038358,Gastric ulcer,0.111111111111,4454.88888889,0.111111111111,0.793208443598,0.111111111111,0.0700482881194,0.111111111111
C0268363,Osteogenesis imperfecta type IV (disorder),0.3,2727.0,0.2,0.860022276883,0.3,0.158247677836,0.3
C0033578,Prostatic Neoplasms,0.034188034188,5600.80128205,0.0128205128205,0.734423260314,0.0213675213675,0.00719225448358,0.0405982905983
C0011581,Depressive disorder,0.0555555555556,5466.94444444,0.0555555555556,0.738788082958,0.0555555555556,0.0561997823201,0.0555555555556
C0263454,Chloracne,0.030303030303,4311.09090909,0.0,0.797445979963,0.0,0.00198675666136,0.0606060606061
C0848558,Hypospadias,0.0,9853.42857143,0.0,0.540462264839,0.0,0.000134972071667,0.0
C2936907,NADH:Q(1) Oxidoreductase deficiency,0.75,1245.0,0.1,0.949798022009,0.4,0.0457652509572,0.85
C0029422,Osteochondrodysplasias,0.133333333333,4574.2,0.0,0.797392690249,0.0,0.0072868585131,0.266666666667
C0015695,Fatty Liver,0.0,3959.52083333,0.0,0.814546623894,0.0,0.00186161040454,0.0208333333333
C0162557,"Liver Failure, Acute",0.227272727273,4394.59090909,0.0,0.790552377736,0.0454545454545,0.00776334752659,0.227272727273
C0026764,Multiple Myeloma,0.102564102564,6217.56410256,0.0769230769231,0.710312296682,0.0769230769231,0.0656918382034,0.128205128205
C0393706,Early infantile epileptic encephalopathy with suppression bursts,0.0,6830.66666667,0.0,0.678282546905,0.0,0.000756914731522,0.0
C0023290,"Leishmaniasis, Visceral",0.25,3551.5,0.166666666667,0.802587607333,0.166666666667,0.170689549186,0.333333333333
C0022521,Kartagener Syndrome,0.0,8825.375,0.0,0.58681152185,0.0,0.00020468664144,0.0
C0040136,Thyroid Neoplasm,0.0909090909091,4108.54545455,0.0606060606061,0.809105269382,0.0909090909091,0.0113823787938,0.151515151515
C0007370,Catalepsy,0.266666666667,1161.53333333,0.0666666666667,0.946126945811,0.2,0.0214343230075,0.266666666667
C0455988,"Hydrops Fetalis, Non-Immune",0.416666666667,6376.58333333,0.25,0.710369768701,0.333333333333,0.0689476156413,0.416666666667
C0033941,"Psychoses, Substance-Induced",0.0588235294118,4775.64705882,0.0,0.774397837129,0.0,0.00317883360492,0.0588235294118
C0033860,Psoriasis,0.046875,5741.140625,0.015625,0.73260225713,0.015625,0.00375052390957,0.046875
C0027726,Nephrotic Syndrome,0.238095238095,3474.0,0.047619047619,0.827047070686,0.142857142857,0.0205223249736,0.238095238095
C0023487,Acute Promyelocytic Leukemia,0.0344827586207,3526.17241379,0.0,0.831903759659,0.0,0.0030777054185,0.103448275862
C0026636,Mouth Diseases,0.166666666667,5334.75,0.0,0.763518217684,0.166666666667,0.0131877926688,0.166666666667
C0027627,Neoplasm Metastasis,0.0647482014388,3448.30215827,0.0431654676259,0.838878714938,0.0431654676259,0.0160100718425,0.0791366906475
C0036095,Salivary Gland Neoplasms,0.0,6768.31818182,0.0,0.686020714748,0.0,0.000681366189003,0.0
C0026650,Movement Disorders,0.190476190476,7197.14285714,0.047619047619,0.662634658247,0.142857142857,0.0164252069259,0.238095238095
C0043459,Zellweger Syndrome,1.0,14.4,0.6,0.999377959335,0.666666666667,0.416727081692,1.0
C0338480,Common Migraine,0.0,10473.7272727,0.0,0.492061382412,0.0,0.000212692663647,0.0
C1838979,MITOCHONDRIAL COMPLEX I DEFICIENCY,0.777777777778,1625.96296296,0.222222222222,0.931022174055,0.555555555556,0.0681871244806,0.851851851852
C0149931,Migraine Disorders,0.0,7972.73076923,0.0,0.630432685609,0.0,0.000722062710956,0.0
C0003123,Anorexia,0.6,1779.26666667,0.266666666667,0.906964689134,0.4,0.0645272179323,0.733333333333
C0003873,Rheumatoid Arthritis,0.00947867298578,6314.74881517,0.0,0.704176126764,0.00473933649289,0.0013184836342,0.0284360189573
C1720824,Sudden Cardiac Arrest,0.0,8853.46666667,0.0,0.579729520626,0.0,0.000280454300797,0.0
C0003872,"Arthritis, Psoriatic",0.0,4599.6,0.0,0.789009067558,0.0,0.000889233151336,0.0
C0032914,Pre-Eclampsia,0.0555555555556,7493.27777778,0.0,0.637806872289,0.0,0.00362189108067,0.166666666667
C0002871,Anemia,0.0,4300.42307692,0.0,0.802761135108,0.0,0.000906489459351,0.0
C0206698,Cholangiocarcinoma,0.208333333333,3504.95833333,0.125,0.837274957817,0.208333333333,0.0447741802831,0.208333333333
C0206754,Neuroendocrine Tumors,0.3,1309.7,0.2,0.939263006451,0.3,0.0632368774997,0.3
C0024530,Malaria,0.0,5318.5,0.0,0.743227933324,0.0,0.000772486624545,0.0
C0598608,Hyperhomocysteinemia,0.181818181818,3829.45454545,0.0,0.830767997435,0.0,0.00588684814335,0.181818181818
C0024232,Lymphatic Metastasis,0.0,6616.85714286,0.0,0.687984496124,0.0,0.00119536445662,0.0
C0019693,HIV Infections,0.111111111111,2820.29292929,0.010101010101,0.868267444696,0.040404040404,0.00866615968019,0.181818181818
C0038013,Ankylosing spondylitis,0.0714285714286,7188.0,0.0,0.653932997792,0.0714285714286,0.00703294837577,0.0714285714286
C1832200,Peroxisome biogenesis disorders,1.0,4.27272727273,0.818181818182,0.999848105111,1.0,0.680586080586,1.0
C0010606,Adenoid Cystic Carcinoma,0.0606060606061,5148.23232323,0.040404040404,0.760769452376,0.0505050505051,0.0268522500318,0.10101010101
C3495559,Juvenile arthritis,0.0327868852459,6488.83606557,0.016393442623,0.696897406188,0.0245901639344,0.00395919593336,0.0491803278689
C0011853,"Diabetes Mellitus, Experimental",0.0660377358491,3391.73584906,0.0377358490566,0.841931545611,0.0471698113208,0.0142101397893,0.11320754717
C0027659,"Neoplasms, Experimental",0.0,2274.3030303,0.0,0.892594172537,0.0,0.00259506642752,0.0909090909091
C0376358,Malignant neoplasm of prostate,0.047619047619,6568.95238095,0.015873015873,0.694007260793,0.047619047619,0.0177871851918,0.047619047619
C3714756,Intellectual Disability,0.0,7006.44094488,0.0,0.672717251921,0.0,0.000486950745238,0.00787401574803
C0027658,"Neoplasms, Germ Cell and Embryonal",0.0769230769231,6387.30769231,0.0,0.697647390671,0.0769230769231,0.00545030762818,0.153846153846
C0018798,Congenital Heart Defects,0.0285714285714,4625.02857143,0.0,0.785146096353,0.0,0.00215402017934,0.0285714285714
C0002171,Alopecia Areata,0.333333333333,5302.44444444,0.111111111111,0.746957696512,0.222222222222,0.119163817504,0.333333333333
C0002170,Alopecia,0.142857142857,6690.57142857,0.0,0.692468882832,0.0,0.00597569955949,0.214285714286
C0428977,Bradycardia,0.375,2284.66666667,0.25,0.890294354402,0.291666666667,0.0460421085375,0.375
C0007137,Squamous cell carcinoma,0.156626506024,3030.98795181,0.0361445783133,0.858900817015,0.10843373494,0.0137516088792,0.192771084337
C0009447,Common Variable Immunodeficiency,0.166666666667,2671.25,0.0,0.885625048348,0.166666666667,0.0163239558894,0.25
C0085110,Severe Combined Immunodeficiency,0.181818181818,1376.72727273,0.0,0.936149295798,0.0909090909091,0.00924400465524,0.363636363636
C0017658,Glomerulonephritis,0.214285714286,1933.35714286,0.178571428571,0.910243989834,0.178571428571,0.0507510233152,0.321428571429
C1449861,"Micronuclei, Chromosome-Defective",0.0,4136.83333333,0.0,0.802254050792,0.0,0.00246656100339,0.0
C0001973,"Alcoholic Intoxication, Chronic",0.0526315789474,4414.68421053,0.0526315789474,0.7884036384,0.0526315789474,0.00963606813201,0.157894736842
C0273115,Lung Injury,0.05,3433.6,0.0,0.840618470539,0.0,0.00288260958058,0.05
C1136249,"Mental Retardation, X-Linked",0.0,7266.38888889,0.0,0.65293704959,0.0,0.00120108789511,0.0
C0010346,Crohn Disease,0.0114942528736,7706.16091954,0.0,0.640209273565,0.0,0.00131633401904,0.0459770114943
C0007621,Neoplastic Cell Transformation,0.121951219512,3203.12195122,0.0365853658537,0.850883897896,0.0853658536585,0.0253301046228,0.134146341463
C0038454,Cerebrovascular accident,0.189189189189,3924.27027027,0.108108108108,0.815586380991,0.108108108108,0.0222580838455,0.216216216216
C0019284,Diaphragmatic Hernia,0.025,3909.525,0.0,0.818344797137,0.0,0.00176071008809,0.025
C0007785,Cerebral Infarction,0.4,2904.2,0.0,0.843135935397,0.2,0.0165070686577,0.4
C0282612,Prostatic Intraepithelial Neoplasias,0.272727272727,832.0,0.272727272727,0.961431356168,0.272727272727,0.228718397208,0.272727272727
C0004153,Atherosclerosis,0.0185185185185,3602.35185185,0.0185185185185,0.831384423534,0.0185185185185,0.00762656587033,0.037037037037
C0035258,Restless Legs Syndrome,0.0,7289.33333333,0.0,0.547012512954,0.0,0.000169601549203,0.0
C0020619,Hypogonadism,0.307692307692,1784.30769231,0.0,0.904142506213,0.0769230769231,0.0157362425817,0.461538461538
C1142166,Brugada Syndrome (disorder),0.0,5545.86666667,0.0,0.708931389843,0.0,0.00208968966672,0.133333333333
C0860207,Drug-Induced Liver Injury,0.0168067226891,4550.09243697,0.0,0.787107594227,0.00840336134454,0.00252367462709,0.0756302521008
C0751617,Semilobar Holoprosencephaly,0.0714285714286,6479.78571429,0.0,0.666825816805,0.0,0.00445814945409,0.142857142857
C0013990,Pathological accumulation of air in tissues,0.1,2951.7,0.0,0.863057502204,0.0,0.00464694621627,0.1
C0018671,Head and Neck Neoplasms,0.217391304348,4848.13043478,0.0869565217391,0.771846140179,0.173913043478,0.0935261681741,0.217391304348
C0006118,Brain Neoplasms,0.173913043478,4737.52173913,0.0,0.780043490375,0.0,0.00600738642837,0.217391304348
C0018772,"Hearing Loss, Partial",0.0,14194.5454545,0.0,0.378763957194,0.0,0.000109815319622,0.0
C0008625,Chromosome Aberrations,0.0,3286.13333333,0.0,0.839494940117,0.0,0.00195141303583,0.0666666666667
C0007959,Charcot-Marie-Tooth Disease,0.0344827586207,6124.0,0.0344827586207,0.711396705493,0.0344827586207,0.00511067116278,0.103448275862
C0020456,Hyperglycemia,0.1,4022.25,0.0,0.814168640015,0.0,0.00395143968051,0.1
C0019189,"Hepatitis, Chronic",0.0909090909091,2763.0,0.0454545454545,0.87174367309,0.0909090909091,0.0118409286356,0.181818181818
C0079773,"Lymphoma, T-Cell, Cutaneous",0.047619047619,1023.9047619,0.0,0.952502564919,0.047619047619,0.00623896305726,0.047619047619
C0023434,Chronic Lymphocytic Leukemia,0.0204081632653,6165.7755102,0.0204081632653,0.715458984412,0.0204081632653,0.00596156577254,0.0204081632653
C0034951,Refractive Errors,0.0,9813.22222222,0.0,0.531276599037,0.0,0.000140168116619,0.0
C0037268,Skin Abnormalities,0.0,7545.7,0.0,0.665617023251,0.0,0.000406804576546,0.0
C0001430,Adenoma,0.125,5900.875,0.0625,0.723879210221,0.0625,0.0217280515974,0.15625
C1843367,Poor school performance,0.0,8016.76923077,0.0,0.637969879174,0.0,0.000304815900562,0.0
C0027947,Neutropenia,0.0769230769231,5995.53846154,0.0769230769231,0.695622911251,0.0769230769231,0.0113825678333,0.0769230769231
C0001418,Adenocarcinoma,0.0471698113208,4159.55660377,0.0283018867925,0.805970474174,0.0471698113208,0.0226047324668,0.0754716981132
C0242698,"Ventricular Dysfunction, Left",0.0,5211.2,0.0,0.749803484666,0.0,0.00120992112098,0.0
C0007222,Cardiovascular Diseases,0.0,5432.72,0.0,0.744564095411,0.0,0.00117811397761,0.02
C0004238,Atrial Fibrillation,0.115384615385,4737.34615385,0.0,0.77299725262,0.0,0.0041164758717,0.153846153846
C0032273,Pneumoconiosis,0.0,9348.5,0.0,0.567875876155,0.0,0.000442174877478,0.0
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",0.038961038961,5981.62987013,0.012987012987,0.720385569203,0.025974025974,0.00480187191777,0.0649350649351
C0021655,Insulin Resistance,0.104166666667,3684.8125,0.0416666666667,0.828732061773,0.0833333333333,0.0149954589072,0.166666666667
C1561955,Fibrinogen Adverse Event,0.111111111111,8138.38888889,0.111111111111,0.637145281685,0.111111111111,0.0558887094786,0.111111111111
C0036920,Sezary Syndrome,0.192307692308,1756.07692308,0.115384615385,0.918486046952,0.192307692308,0.0248871227469,0.230769230769
C0040034,Thrombocytopenia,0.136363636364,2964.95454545,0.0909090909091,0.860023851236,0.136363636364,0.0729010504536,0.136363636364
C0011854,"Diabetes Mellitus, Insulin-Dependent",0.0140845070423,5511.64788732,0.0,0.742430052717,0.0140845070423,0.00247018002674,0.056338028169
C0424295,Hyperactive behavior,0.233333333333,2102.0,0.0666666666667,0.893193818615,0.1,0.0207581657256,0.3
C0027746,Nerve Degeneration,0.0540540540541,4001.55405405,0.027027027027,0.813780160554,0.0540540540541,0.0304343445151,0.135135135135
C0079772,T-Cell Lymphoma,0.272727272727,2463.81818182,0.181818181818,0.884344700134,0.181818181818,0.0609000507769,0.363636363636
C0004936,Mental disorders,0.0909090909091,4754.54545455,0.0,0.750523193506,0.0909090909091,0.00970032999952,0.454545454545
C0004943,Behcet Syndrome,0.125,4064.91666667,0.0833333333333,0.811095179492,0.125,0.0206966058272,0.166666666667
C1112705,Nuclear non-senile cataract,0.583333333333,2552.83333333,0.5,0.880339599288,0.583333333333,0.210787350633,0.583333333333
C1384666,hearing impairment,0.0,9807.71428571,0.0,0.550906713396,0.0,0.000602387185095,0.0
C0011884,Diabetic Retinopathy,0.0,5764.5,0.0,0.734255315445,0.0,0.000367211613456,0.0
C0003469,Anxiety Disorders,0.0588235294118,5699.08823529,0.0294117647059,0.729587500102,0.0588235294118,0.00596016286251,0.117647058824
C0033975,Psychotic Disorders,0.0588235294118,5495.41176471,0.0,0.744917799989,0.0,0.002513741234,0.0588235294118
C0087012,"Ataxia, Spinocerebellar",0.0666666666667,3445.06666667,0.0666666666667,0.840123170241,0.0666666666667,0.00845161674629,0.0666666666667
C1261502,Finding of Mean Corpuscular Hemoglobin,0.0666666666667,7154.73333333,0.0,0.656822331569,0.0666666666667,0.00416781697267,0.0666666666667
C0023976,Long QT Syndrome,0.375,1370.75,0.1875,0.936411958591,0.1875,0.0622399986087,0.5625
C0022665,Kidney Neoplasm,0.185185185185,3573.59259259,0.0740740740741,0.836571708727,0.111111111111,0.0802781780418,0.185185185185
C0026603,Motion Sickness,0.0,7968.14285714,0.0,0.631875783317,0.0,0.000869142974613,0.0
C0024305,"Lymphoma, Non-Hodgkin",0.136363636364,4889.18181818,0.0,0.769513688076,0.0909090909091,0.00828187070727,0.181818181818
C0677886,Epithelial ovarian cancer,0.0,7450.36842105,0.0,0.64867480243,0.0,0.00124290863938,0.0526315789474
C3160718,"PARKINSON DISEASE, LATE-ONSET",0.0625,3862.9375,0.0,0.820716888724,0.0,0.00347010689611,0.125
C0007786,Brain Ischemia,0.15,2991.86666667,0.116666666667,0.860870509063,0.116666666667,0.0553791973653,0.25
C0040427,Tooth Abnormalities,0.0,6823.1,0.0,0.681442892282,0.0,0.00356910634178,0.2
C0027540,Necrosis,0.117647058824,4466.09803922,0.0588235294118,0.792378962187,0.0588235294118,0.018727638158,0.117647058824
C0018621,Hay fever,0.0,9040.9,0.0,0.56549867731,0.0,0.000294622412334,0.0
C0917796,"Optic Atrophy, Hereditary, Leber",0.571428571429,2049.07142857,0.214285714286,0.889657561953,0.285714285714,0.0809580582312,0.642857142857
C0003864,Arthritis,0.0,10597.6666667,0.0,0.457789328218,0.0,0.000102029301199,0.0
C0007787,Transient Ischemic Attack,0.2,2236.8,0.2,0.880129484383,0.2,0.0856603629959,0.2
C0040028,"Thrombocythemia, Essential",0.0833333333333,3178.41666667,0.0,0.845025914752,0.0,0.00412035282638,0.166666666667
C0035126,Reperfusion Injury,0.105882352941,2704.15294118,0.0235294117647,0.873661731831,0.0588235294118,0.00707612566531,0.164705882353
C0020649,Hypotension,0.11320754717,1706.83018868,0.0943396226415,0.918820280913,0.0943396226415,0.0321462028275,0.169811320755
C0018843,Heat Stroke,0.583333333333,352.333333333,0.5,0.983693045564,0.583333333333,0.301455971427,0.583333333333
C0018923,Hemangiosarcoma,0.222222222222,2605.61111111,0.0555555555556,0.870846681214,0.111111111111,0.0202106397834,0.222222222222
C0949658,"Cardiomyopathy, Hypertrophic, Familial",0.136363636364,2530.04545455,0.0454545454545,0.876944508939,0.0454545454545,0.0120685993815,0.318181818182
C0035228,Respiratory Hypersensitivity,0.111111111111,5418.94444444,0.0555555555556,0.744156594498,0.111111111111,0.0106565907889,0.111111111111
C0242422,Parkinsonian Disorders,0.136363636364,3486.59090909,0.0,0.838142980771,0.0909090909091,0.00848366983809,0.227272727273
C0400966,Non-alcoholic Fatty Liver Disease,0.0,6753.825,0.0,0.68716131431,0.0,0.0011156486072,0.0
C0026769,Multiple Sclerosis,0.0227272727273,7197.39772727,0.0,0.663308406624,0.0,0.00157781298291,0.0454545454545
C0751778,"Myoclonic Epilepsies, Progressive",0.0,4915.58333333,0.0,0.759837936103,0.0,0.0018710623451,0.0833333333333
C0013182,Drug Allergy,0.0571428571429,6482.25714286,0.0,0.697769724003,0.0285714285714,0.00280273060034,0.0571428571429
C0025149,Medulloblastoma,0.0681818181818,2478.34090909,0.0,0.88484077281,0.0227272727273,0.00461826024952,0.0681818181818
C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,0.0714285714286,6479.78571429,0.0,0.666825816805,0.0,0.00445814945409,0.142857142857
C0008925,Cleft Palate,0.25,2388.95,0.125,0.889020309523,0.2,0.0598298345818,0.275
C0013604,Edema,0.12,2311.8,0.12,0.892116849341,0.12,0.03290433331,0.12
C0040336,Tobacco Use Disorder,0.181818181818,6854.36363636,0.0,0.663829185759,0.0909090909091,0.00592851453746,0.181818181818
C0008924,Cleft Lip,0.32,2470.92,0.2,0.881095114249,0.28,0.104793831327,0.36
C0546837,Malignant neoplasm of esophagus,0.111111111111,5522.61111111,0.0,0.740843482881,0.111111111111,0.0068117381889,0.111111111111
C0151786,Muscle Weakness,0.0,8666.05494505,0.0,0.595429470371,0.0,0.000436171804479,0.0
C0019151,Hepatic Encephalopathy,0.230769230769,2280.76923077,0.153846153846,0.894180782085,0.153846153846,0.0678556451753,0.307692307692
C0027643,"Neoplasm Recurrence, Local",0.166666666667,4296.95833333,0.0416666666667,0.802086719609,0.0833333333333,0.0138505567457,0.208333333333
C0036421,Systemic Scleroderma,0.0,7720.0,0.0,0.6497036032,0.0,0.000251550473319,0.0
C0020459,Hyperinsulinism,0.125,4104.6875,0.125,0.809504259319,0.125,0.0273451408559,0.1875
C0027708,Nephroblastoma,0.0,7088.8125,0.0,0.669792488742,0.0,0.000991994798104,0.0
C0020517,Hypersensitivity,0.190476190476,2818.01587302,0.0952380952381,0.866844715616,0.0952380952381,0.0601684925387,0.238095238095
C0020429,Hyperalgesia,0.101449275362,3689.20289855,0.0579710144928,0.828268153712,0.0869565217391,0.0116224772177,0.159420289855
C0011881,Diabetic Nephropathy,0.0540540540541,4302.18918919,0.0,0.802421380488,0.0540540540541,0.0036919511246,0.0540540540541
C0004114,Astrocytoma,0.166666666667,1600.54166667,0.166666666667,0.925716729361,0.166666666667,0.10011408325,0.291666666667
C1260899,"Anemia, Diamond-Blackfan",0.6,404.0,0.133333333333,0.981292359112,0.2,0.0324276538311,0.866666666667
C2937358,Cerebral Hemorrhage,0.392857142857,2441.85714286,0.178571428571,0.886625515086,0.357142857143,0.110051220676,0.5
C0282527,Infantile Refsum Disease (disorder),1.0,6.92307692308,0.769230769231,0.999725070696,1.0,0.561227106227,1.0
C0235833,Congenital diaphragmatic hernia,0.181818181818,4838.45454545,0.181818181818,0.796030480241,0.181818181818,0.0789810364513,0.272727272727
C0028326,Noonan Syndrome,0.470588235294,2871.47058824,0.294117647059,0.860985034682,0.352941176471,0.108418796161,0.647058823529
C1861172,Venous Thromboembolism,0.258064516129,6424.0,0.129032258065,0.705145765211,0.225806451613,0.0577339783408,0.290322580645
C0007194,Hypertrophic Cardiomyopathy,0.0952380952381,5026.28571429,0.047619047619,0.76666091771,0.047619047619,0.0108173682327,0.142857142857
C0030297,Pancreatic Neoplasm,0.075,5131.8375,0.0375,0.760721062066,0.0625,0.0196703175696,0.1375
C0029172,Oral Submucous Fibrosis,0.4,2195.2,0.266666666667,0.886898461919,0.266666666667,0.116510325385,0.4
C0037769,West Syndrome,0.0,7401.33333333,0.0,0.656449416643,0.0,0.00193040807579,0.0666666666667
C0282525,"Adrenoleukodystrophy, Neonatal",1.0,6.92307692308,0.769230769231,0.999725070696,1.0,0.561227106227,1.0
C1565489,Renal Insufficiency,0.1,1689.7,0.1,0.921620179143,0.1,0.0176871586636,0.4
