Disease ID,Disease Name,# of Disease Nodes,# of Intermediate Nodes,Density of Disease Subgraph,Density of Disease-Intermediate Subgraph,Density of Intermediate Subgraph,Conductance of Disease Nodes,Conductance of Disease-Intermediate Nodes,Conductance of Intermediate Nodes,Conductance of Intermediate Nodes deg < 100,Mean Frac. of Intermediate-Disease Interactions
C0003811,Cardiac Arrhythmia,20,47,0.06315789473684211,0.16346153846153846,0.2303422756706753,0.9593220338983051,0.9674126611395985,0.9755282555282555,0.9255631733594515,0.10957446808510635
C0018995,Hemochromatosis,12,17,0.10606060606060606,0.1723076923076923,0.22794117647058823,0.9465648854961832,0.9655278547245306,0.9794905722791929,0.8927444794952681,0.16666666666666666
C0030297,Pancreatic Neoplasm,80,1453,0.04746835443037975,0.0395622537541601,0.04104645276515388,0.959709911361805,0.6090025136191644,0.6113073570534083,0.8372594857040101,0.040734686854783209
C0007193,"Cardiomyopathy, Dilated",47,853,0.04070305272895467,0.0511919536663564,0.052441259514885326,0.980722891566265,0.7400614431257221,0.7469994689325544,0.8745526918901532,0.056820732832805358
C0030354,Papilloma,11,276,0.21818181818181817,0.08899080269653911,0.09032938076416337,0.9879578524836929,0.8789562490412967,0.8822620253816695,0.8981835564053537,0.19993412384716736
C0030193,Pain,45,226,0.024242424242424242,0.06327138601220031,0.07319567354965585,0.9739837398373984,0.9105190297534258,0.9235509181284147,0.9114600735048446,0.050540806293018666
C0000768,Congenital Abnormality,11,36,0.09090909090909091,0.21256038647342995,0.22857142857142856,0.984984984984985,0.9693976909166783,0.9790331974373908,0.9415911379657603,0.19696969696969693
C1834752,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)",10,17,0.2,0.25691699604743085,0.40441176470588236,0.926530612244898,0.9617083946980854,0.9662473151273396,0.8942731277533039,0.20588235294117649
C0022658,Kidney Diseases,83,668,0.01998236849838378,0.06039007051886882,0.06788372280925406,0.9649213309259737,0.7722130509043872,0.781170188905851,0.8930656934306569,0.031869994949859322
C0206062,"Lung Diseases, Interstitial",15,58,0.06666666666666667,0.1860730593607306,0.21718088324258925,0.9836829836829837,0.9603968414658838,0.9698787599110626,0.9545758183032732,0.14137931034482756
C0007117,Basal cell carcinoma,22,178,0.03463203463203463,0.12362200687073784,0.12988002285278993,0.9908727895037079,0.9033260490386736,0.9151635775593979,0.9377162629757786,0.09780388151174671
C2239176,Liver carcinoma,217,3807,0.029313876088069638,0.018315000673586615,0.018774636041884844,0.9354959861039388,0.5040043337579245,0.5037258638720562,0.7036214690495367,0.021258438554251871
C0206726,gliosarcoma,15,397,0.12380952380952381,0.0933299609770198,0.09575604915655293,0.9908771929824561,0.8271354317710309,0.8310627314555045,0.915905276897259,0.15465994962216623
C0948089,Acute Coronary Syndrome,31,798,0.12258064516129032,0.08247144417043935,0.08374763760090313,0.9734327662549522,0.6806176688938381,0.682653924524255,0.8821933531590755,0.10550569973320396
C0029927,Ovarian Cysts,31,191,0.017204301075268817,0.17088581794464147,0.20755028933590522,0.9900062460961899,0.8722360220051508,0.8823492658544205,0.9309923664122137,0.070596183077182892
C0036346,"Schizophrenia, Childhood",15,23,0.02857142857142857,0.20910384068278806,0.3675889328063241,0.9908814589665653,0.9775880469583778,0.9850722311396468,0.9908814589665653,0.14782608695652175
C0206686,Adrenocortical carcinoma,17,664,0.22058823529411764,0.07864266113379292,0.07958076650493376,0.9837354296557332,0.7453752194107152,0.7465748470074217,0.8992879521503845,0.15219702338766833
C0036341,Schizophrenia,238,3293,0.008935219657483246,0.021102356910845825,0.02274440536075825,0.9668943772990016,0.4958396003808525,0.4953209788061841,0.7546853816093787,0.014433468498240475
C0333641,Atrophic,10,90,0.15555555555555556,0.2225962549968441,0.24244694132334582,0.9866412213740458,0.9309467088731521,0.935771927503638,0.9449035812672176,0.22444444444444447
C1800706,Idiopathic Pulmonary Fibrosis,16,32,0.09166666666666666,0.17373737373737375,0.25,0.9623287671232876,0.9775720432911722,0.9834368530020704,0.9443929564411492,0.12890625
C0431362,Lobar Holoprosencephaly,14,13,0.07692307692307693,0.17333333333333334,0.3333333333333333,0.9583333333333334,0.9772677595628415,0.9880569591180524,0.9289520426287744,0.15934065934065933
C0431363,Alobar Holoprosencephaly,14,13,0.07692307692307693,0.17333333333333334,0.3333333333333333,0.9583333333333334,0.9772677595628415,0.9880569591180524,0.9289520426287744,0.15934065934065933
C0021051,Immunologic Deficiency Syndromes,17,42,0.08823529411764706,0.13556953179594688,0.16376306620209058,0.9418886198547215,0.9619831471683323,0.9716155007549069,0.8597502401536984,0.12885154061624648
C0004134,Ataxia,15,15,0.05714285714285714,0.15172413793103448,0.26666666666666666,0.9603960396039604,0.9779816513761468,0.9901616303583978,0.8258823529411765,0.14222222222222222
C0279628,Adenocarcinoma Of Esophagus,14,244,0.13186813186813187,0.1375243114373549,0.14065978546852864,0.9875195007800313,0.8689132417360623,0.8741246075827095,0.9329896907216495,0.16042154566744726
C0035334,Retinitis Pigmentosa,69,567,0.024296675191815855,0.11356795554526511,0.1321816516162806,0.9656108597285068,0.6668570458299246,0.6700706991358995,0.8894033371188957,0.049587199345653456
C0279626,Squamous cell carcinoma of esophagus,82,2044,0.04245709123757904,0.032553529202764844,0.03324128114424415,0.9708195364238411,0.5098216561844131,0.5132460665055982,0.8097860622749418,0.040749844876139571
C0004364,Autoimmune Diseases,33,406,0.05303030303030303,0.1530618913796484,0.16639299397920088,0.9765984120351023,0.7445067682433477,0.7490667962910311,0.9160063391442155,0.07404090162710851
C0011991,Diarrhea,10,4,0.06666666666666667,0.13186813186813187,0.16666666666666666,0.9689119170984456,0.9659090909090909,0.9960861056751468,0.9315589353612167,0.20000000000000001
C0151744,Myocardial Ischemia,168,2573,0.018819503849443968,0.027794709009772035,0.02902282888640802,0.960219995479545,0.441364078098772,0.44091443546830306,0.7811141746029835,0.022271112098162234
C0085580,Essential Hypertension,13,38,0.08974358974358974,0.20999074930619796,0.27453769559032715,0.9752212389380531,0.9719735786159639,0.9757796323021899,0.9467680608365019,0.16801619433198386
C0019209,Hepatomegaly,9,31,0.16666666666666666,0.22435897435897437,0.2129032258064516,0.9727272727272728,0.9628568396476705,0.9779583658020706,0.9400665926748057,0.25089605734767023
C0026848,Myopathy,25,108,0.056666666666666664,0.10361204849393826,0.12478366216683974,0.9719934102141681,0.9464331868699922,0.9526918408188708,0.9257745999319033,0.08925925925925926
C0041755,Adverse reaction to drug,53,363,0.030478955007256895,0.07142857142857142,0.08109218757134377,0.9651741293532339,0.8623720301332818,0.8695444584552477,0.8918975431259801,0.044700868028483803
C0751778,"Myoclonic Epilepsies, Progressive",12,29,0.10606060606060606,0.1700404858299595,0.18472906403940886,0.9731285988483686,0.9738426406477061,0.9836101398601399,0.9515989628349178,0.16954022988505751
C0026846,Muscular Atrophy,13,229,0.1282051282051282,0.12306177701206006,0.12820807477208304,0.98805256869773,0.8808104886769964,0.8849650289563679,0.9238095238095239,0.17164931138730266
C0004782,Basal Ganglia Diseases,12,18,0.06060606060606061,0.16666666666666666,0.26143790849673204,0.972027972027972,0.9748603351955307,0.9835526315789473,0.9257950530035336,0.16666666666666663
C0019163,Hepatitis B,16,21,0.09166666666666666,0.14015151515151514,0.22857142857142856,0.9523809523809523,0.9653070792311299,0.9752258064516129,0.9114064230343301,0.13690476190476192
C0024115,Lung diseases,45,363,0.03232323232323232,0.0723309039764736,0.0795854070590384,0.9733666250520183,0.8578321731044709,0.8666547661549446,0.8935035244808535,0.05607591062136516
C0024117,Chronic Obstructive Airway Disease,46,469,0.025120772946859903,0.06692385370317776,0.07389790971880524,0.9827757535607817,0.8242284222413311,0.8301659598973876,0.8638522427440634,0.050245666079540181
C0031117,Peripheral Neuropathy,279,2784,0.008535107397952605,0.02313777478597547,0.025490612131950554,0.952609349273391,0.47626826224212615,0.4751943124805082,0.776018001644381,0.013294092201211223
C0043094,Weight Gain,88,1342,0.022204806687565307,0.05461231833291705,0.05867120984295591,0.9778154769672452,0.5515200026681342,0.5565439440902485,0.8729064322445345,0.034819130199160005
C0011053,Deafness,15,36,0.047619047619047616,0.19020408163265307,0.25873015873015875,0.9835255354200988,0.9753256380387588,0.9821984382678971,0.9535864978902954,0.13888888888888895
C0403553,Renal dysplasia and retinal aplasia (disorder),10,63,0.26666666666666666,0.14925373134328357,0.13466461853558628,0.9623233908948194,0.9476681545328614,0.9582075321786112,0.926829268292683,0.23809523809523803
C1263846,Attention deficit hyperactivity disorder,35,56,0.013445378151260505,0.067926455566905,0.10649350649350649,0.9699812382739212,0.963127252564458,0.9765597084256414,0.894297635605007,0.061734693877551025
C0039685,Tetralogy of Fallot,15,59,0.0761904761904762,0.13581780538302277,0.15195791934541203,0.9593908629441624,0.9458790528834254,0.956114440037134,0.8955512572533849,0.14350282485875704
C0524851,Neurodegenerative Disorders,37,566,0.07957957957957958,0.061156277168166545,0.06406704399762345,0.9769163763066202,0.8069462987687287,0.8092489316338786,0.8830682306700239,0.066803552669277053
C0004763,Barrett Esophagus,14,100,0.10989010989010989,0.2085176085176085,0.2402020202020202,0.9792315680166147,0.921709717097171,0.926068708223224,0.9423782084861184,0.1585714285714285
C0376634,Craniofacial Abnormalities,145,1967,0.018295019157088123,0.031366405105031754,0.03334521124495167,0.9608967140956085,0.5384761176061801,0.5440917544070542,0.8201186669630491,0.022614518871728342
C0520459,Necrotizing Enterocolitis,17,223,0.13970588235294118,0.15530662616290108,0.16301054417646346,0.9745989304812834,0.8656902666491527,0.8671604938271605,0.8305586385497595,0.14481667106304402
C0020473,Hyperlipidemia,17,136,0.14705882352941177,0.11957057027479563,0.11982570806100218,0.9660152931180969,0.9242126291475481,0.9302384576357179,0.9122760096282428,0.13797577854671281
C3463824,MYELODYSPLASTIC SYNDROME,18,229,0.0784313725490196,0.15037441813398097,0.16149544166092086,0.9867695700110254,0.8698318149964962,0.8753381924629282,0.9415873015873016,0.12324114507520624
C0003130,Anoxia,32,578,0.0625,0.14551504727215495,0.15229111320336067,0.9788323659952202,0.6397840485334224,0.6443924775601081,0.8887913374304945,0.083585640138408301
C0149925,Small cell carcinoma of lung,40,1136,0.06282051282051282,0.04938816121654935,0.05080039709623379,0.9821298322392414,0.6519195344553295,0.6554281896565329,0.851939311647677,0.070532570422535218
C0014544,Epilepsy,63,642,0.023553507424475168,0.06836247341951598,0.07519889580629954,0.9740333051086649,0.760310650887574,0.7686193876406595,0.8993368474749193,0.04247638827078079
C0162557,"Liver Failure, Acute",22,180,0.09090909090909091,0.09918054454136928,0.10924891371818746,0.9693877551020408,0.9113463446907046,0.9158599258993666,0.9136199276817999,0.10757575757575759
C1449861,"Micronuclei, Chromosome-Defective",18,169,0.1111111111111111,0.18459975877610613,0.19737954353338968,0.9728867623604466,0.8981293351082463,0.9011274016831631,0.9201022690955577,0.13313609467455623
C0009241,Cognition Disorders,23,230,0.04743083003952569,0.09517131474103585,0.10168976647047655,0.992583436341162,0.8995272464207003,0.9082955226436092,0.9361450532124557,0.094328922495274081
C0014549,Tonic-Clonic Epilepsy,10,12,0.15555555555555556,0.20476190476190476,0.2727272727272727,0.9333333333333333,0.9824453970197999,0.992358310337508,0.9028697571743929,0.20833333333333337
C0018799,Heart Diseases,42,507,0.0313588850174216,0.07357648162116981,0.07978420687450788,0.9828516989520483,0.7978207893336321,0.8056146482297524,0.8938146665659693,0.059030712876866724
C0023493,Adult T-Cell Lymphoma/Leukemia,31,659,0.07741935483870968,0.06661830970436311,0.06880185968424112,0.9794871794871794,0.7572388603650869,0.7600225225225226,0.868477720722213,0.081991286896079096
C0008312,Primary biliary cirrhosis,19,67,0.08187134502923976,0.12345679012345678,0.12890094979647218,0.9649122807017544,0.962084431497665,0.9727142173288655,0.9360236220472441,0.11468970934799687
C0005283,beta Thalassemia,10,30,0.15555555555555556,0.1906116642958748,0.2206896551724138,0.9700854700854701,0.9804906457013904,0.9856212087171422,0.9164556962025316,0.21000000000000002
C0024809,Marijuana Abuse,10,197,0.13333333333333333,0.08359636537541847,0.08033771884388273,0.9912790697674418,0.9149101883853381,0.9236186348862405,0.9068791946308725,0.21675126903553302
C0023976,Long QT Syndrome,16,77,0.15,0.14781075521598588,0.15311004784688995,0.9574468085106383,0.9523877135690284,0.9571373899732109,0.9178587909552377,0.15422077922077923
C0006413,Burkitt Lymphoma,15,272,0.12380952380952381,0.11827956989247312,0.12144562622096809,0.9859838274932614,0.8504321926899544,0.8543632459165745,0.8991105801141643,0.15563725490196076
C1861063,"TOBACCO ADDICTION, SUSCEPTIBILITY TO (finding)",10,4,0.1111111111111111,0.1978021978021978,0.6666666666666666,0.9425287356321839,0.9614147909967846,0.9894598155467721,0.8804347826086957,0.22499999999999998
C0021655,Insulin Resistance,48,908,0.07180851063829788,0.04828795149350891,0.04981082039351301,0.965865992414665,0.7199770804543463,0.7223421752638027,0.857958101689923,0.058301211453744485
C0149721,Left Ventricular Hypertrophy,24,380,0.10507246376811594,0.09507613209412695,0.09827801694209137,0.976326530612245,0.8360406033669421,0.8385996921147157,0.9080824088748018,0.098026315789473684
C0085129,Bronchial Hyperreactivity,13,10,0.08974358974358974,0.15810276679841898,0.26666666666666666,0.9552715654952076,0.9724707501720579,0.9907443116081759,0.9197707736389685,0.16153846153846155
C1862939,AMYOTROPHIC LATERAL SCLEROSIS 1,47,678,0.036077705827937095,0.0605888209358555,0.0637246571940236,0.9795329309892417,0.764927689513255,0.7730358874878759,0.8832167485240859,0.055858909182200468
C0015934,Fetal Growth Retardation,10,24,0.15555555555555556,0.2318548387096774,0.2826086956521739,0.976027397260274,0.9853996064241731,0.9897965857806266,0.9583333333333334,0.20833333333333334
C0079541,Holoprosencephaly,8,5,0.14285714285714285,0.21818181818181817,0.5,0.9583333333333334,0.9899117276166457,0.9956559513466551,0.9583333333333334,0.27500000000000002
C0993582,"Arthritis, Experimental",39,424,0.044534412955465584,0.06308498322312266,0.06806726437396851,0.9777177582714383,0.8428257149841115,0.8492690636112209,0.8829621106271061,0.065312046444121918
C0018798,Congenital Heart Defects,35,210,0.03361344537815126,0.08835835589465912,0.10075187969924812,0.9758015728977616,0.9046408378552726,0.9143454848332235,0.9106210098665118,0.068435374149659875
C0033805,Pseudohypoaldosteronism,9,42,0.2222222222222222,0.18647342995169083,0.19396051103368175,0.9657387580299786,0.9639049934542734,0.9682811016144349,0.900972590627763,0.26984126984126983
C0086543,Cataract,21,94,0.10476190476190476,0.14128440366972478,0.15694349119194692,0.9607493309545049,0.9430798696280367,0.9523809523809523,0.9162929745889388,0.11752786220871324
C0334588,Giant Cell Glioblastoma,12,387,0.18181818181818182,0.09782175673070745,0.09926229398454968,0.9913169319826338,0.8280939476061427,0.8316950807019137,0.9168780487804878,0.19164513350559864
C1959629,Seizure Adverse Event,19,26,0.017543859649122806,0.1595959595959596,0.30153846153846153,0.9896193771626297,0.9792610093850496,0.986629374445733,0.9771754636233951,0.11538461538461536
C0005910,Body Weight,14,5,0.04395604395604396,0.1286549707602339,0.7,0.9619047619047619,0.9923197765753186,0.9974633085703932,0.9529411764705882,0.15714285714285711
C0020179,Huntington Disease,12,66,0.12121212121212122,0.18666666666666668,0.22377622377622378,0.9703153988868275,0.9262493934983018,0.931350114416476,0.6593673965936739,0.16919191919191914
C0017636,Glioblastoma,61,1523,0.04972677595628415,0.04309627439138674,0.043934312508250625,0.9741109530583215,0.5751317037517605,0.5794932778383378,0.8525526518910574,0.048286922919604319
C0235833,Congenital diaphragmatic hernia,11,88,0.10909090909090909,0.17762027491408935,0.1925287356321839,0.9770114942528736,0.9345261657825984,0.9409478786907576,0.9076056338028169,0.19524793388429754
C0036421,Systemic Scleroderma,23,56,0.03557312252964427,0.09509899383317105,0.10454545454545454,0.9799554565701559,0.970077614379085,0.9827678475864283,0.9420765027322404,0.095496894409937888
C2609414,Acute kidney injury,65,1003,0.035096153846153846,0.05192250471121103,0.055311112570472214,0.9731073862589795,0.6820206519538368,0.6857890601595135,0.8736741659632253,0.042948078840401874
C1876165,Copper-Overload Cirrhosis,11,150,0.21818181818181817,0.16715662257063532,0.1679642058165548,0.9830866807610994,0.9163499652650076,0.921954261954262,0.9385831559744603,0.20363636363636364
C0000786,Spontaneous abortion,105,630,0.014652014652014652,0.041719052224371375,0.048386201327377795,0.95906881555385,0.8149432478326928,0.8260262040431169,0.8245077656842362,0.024867724867724868
C0017638,Glioma,67,2113,0.04703753957485301,0.03277754583724733,0.033337097907613765,0.9778534923339012,0.49070022805980235,0.4948902333856193,0.8147585874207233,0.045157553453744052
C0017639,Gliosis,16,389,0.15,0.06508409027300716,0.06650677126123022,0.981151832460733,0.8477380952380953,0.8499596424621088,0.87584767866458,0.14508354755784061
C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,14,104,0.45054945054945056,0.35669781931464173,0.3821882001493652,0.9016786570743405,0.7815117141948479,0.7827079242078446,0.5126527050610821,0.44162087912087916
C0497327,Dementia,10,99,0.13333333333333333,0.12572738494092753,0.13151927437641722,0.9953398058252427,0.9492562806917657,0.9540908109663956,0.9594777127420081,0.21212121212121213
C0030305,Pancreatitis,20,60,0.05789473684210526,0.1385913664394677,0.17570621468926553,0.9764957264957265,0.9565747991457337,0.9671421024828315,0.9339305711086227,0.10666666666666665
C0002514,"Amino Acid Metabolism, Inborn Errors",13,13,0.0641025641025641,0.19692307692307692,0.38461538461538464,0.9682539682539683,0.9799373040752352,0.9901071723000825,0.9376498800959233,0.17159763313609463
C0040136,Thyroid Neoplasm,33,460,0.07575757575757576,0.08856491470200295,0.09305673960405418,0.9718210637548432,0.8088838204386304,0.8135544969729176,0.9056342896647079,0.07924901185770751
C0027626,Neoplasm Invasiveness,126,2710,0.04431746031746032,0.025329377637341173,0.02576651015679592,0.9489131230330089,0.4366093053653863,0.4390978692111989,0.7602192534729928,0.030381303813038128
C0027627,Neoplasm Metastasis,139,3008,0.039516213116463354,0.02281085851877876,0.02335109920823044,0.9499603908106681,0.4502866805011144,0.4499626404047085,0.7490813750621351,0.027829863768559619
C0001925,Albuminuria,20,115,0.1,0.10876937984496124,0.12509534706331046,0.9663418954827281,0.9255173557831875,0.9304819634606418,0.8936055883933369,0.10695652173913044
C0032914,Pre-Eclampsia,18,35,0.05228758169934641,0.11613876319758673,0.1411764705882353,0.9661733615221987,0.9775051124744376,0.9873169258644119,0.926391382405745,0.11428571428571428
C0027746,Nerve Degeneration,74,1350,0.04701962236208811,0.03545114542933821,0.03676797627872498,0.9659654294519631,0.6537128877560943,0.6561675207706449,0.8301131174032179,0.039309309309309315
C0040038,Thromboembolism,12,39,0.2727272727272727,0.17547568710359407,0.1862348178137652,0.9047619047619048,0.9471674092934437,0.954664914586071,0.8011928429423459,0.21153846153846148
C0032460,Polycystic Ovary Syndrome,145,1148,0.007375478927203065,0.04435140363009511,0.05082642494129512,0.974169741697417,0.6718801410650317,0.6846296662802642,0.8673409842443105,0.019554247266610595
C0007787,Transient Ischemic Attack,10,107,0.2,0.11915297092288243,0.11973196967025217,0.9798657718120806,0.9201440372802372,0.9270559166353333,0.8380221653878943,0.21682242990654205
C0007786,Brain Ischemia,60,1386,0.0847457627118644,0.041705350227545394,0.0427430571834904,0.9573803097030829,0.6081950607067954,0.609146123615577,0.8203282331427513,0.055002405002405004
C0007785,Cerebral Infarction,10,33,0.26666666666666666,0.21187584345479082,0.24242424242424243,0.9429928741092637,0.9609258337481335,0.9669720036124371,0.8558375634517766,0.22727272727272729
C0546837,Malignant neoplasm of esophagus,18,93,0.0784313725490196,0.15766701280719972,0.17484805984104723,0.9748427672955975,0.9376689131401594,0.9474294549671434,0.8520777735417461,0.12962962962962962
C0029408,Degenerative polyarthritis,94,1754,0.034774651109585906,0.044859472543325736,0.04657401125680622,0.9656962310990747,0.49290742881160027,0.49627315865193516,0.7989725960505498,0.037488779446371807
C0029401,Osteitis Deformans,8,67,0.21428571428571427,0.19561815336463223,0.2130257801899593,0.9835616438356164,0.9600718706328608,0.9621641161585733,0.9587426326129665,0.26679104477611942
C0853897,Diabetic Cardiomyopathies,10,43,0.17777777777777778,0.1649659863945578,0.17386489479512734,0.9732441471571907,0.9697442295695571,0.9751798276816062,0.9402135231316726,0.20697674418604647
C0392557,Nuclear cataract,12,14,0.18181818181818182,0.22943722943722944,0.3956043956043956,0.8674033149171271,0.9412742382271468,0.9571683521713266,0.782258064516129,0.23809523809523808
C0003123,Anorexia,15,65,0.11428571428571428,0.1456140350877193,0.16875,0.9558011049723757,0.9444258453297623,0.9524937402720444,0.8693181818181818,0.14871794871794872
C0236736,Cocaine-Related Disorders,86,1188,0.036114911080711354,0.03822254106575796,0.04014165808605573,0.9542143600416233,0.6864950812047398,0.6916128680776878,0.8357981220657277,0.033601519066635346
C0162671,MELAS Syndrome,10,122,0.24444444444444444,0.2758095238095238,0.2839723614686357,0.9691444600280504,0.6891369686560755,0.6973722206179613,0.5605530568049308,0.30491803278688523
C0162670,Mitochondrial Myopathies,6,21,0.4,0.26495726495726496,0.20952380952380953,0.972972972972973,0.9758911211924822,0.9878971255673222,0.9253945480631277,0.34126984126984122
C0236733,Amphetamine-Related Disorders,73,628,0.01902587519025875,0.0646847268625907,0.0740763315352655,0.974817426340972,0.7748761285448714,0.7816864512072811,0.8963730569948186,0.034966407817816944
C0005612,Birth Weight,10,2,0.06666666666666667,0.13636363636363635,2.0,0.9607843137254902,0.981404958677686,0.9950920245398773,0.9607843137254902,0.20000000000000001
C0006111,Brain Diseases,22,169,0.06926406926406926,0.07614065678581808,0.08206537052690899,0.9890147614143495,0.92840747622691,0.9356246891750014,0.935247403787416,0.098708983324367949
C0242339,Dyslipidemias,16,70,0.1,0.1734567901234568,0.1813664596273292,0.9599332220367279,0.9399861177852528,0.9520971181713785,0.9197465681098205,0.14642857142857144
C0005138,Berylliosis,9,11,0.1388888888888889,0.24210526315789474,0.32727272727272727,0.9754901960784313,0.974829001367989,0.9889128426239606,0.9529837251356239,0.23232323232323235
C1136249,"Mental Retardation, X-Linked",18,33,0.0196078431372549,0.11450980392156863,0.14015151515151514,0.9892280071813285,0.9738233975795607,0.9860351009624457,0.9222672064777327,0.11616161616161616
C0036202,Sarcoidosis,8,15,0.17857142857142858,0.23376623376623376,0.2571428571428571,0.9764150943396226,0.9766536964980544,0.9872310238827146,0.933570581257414,0.25
C0023903,Liver neoplasms,106,1626,0.02336028751123091,0.03773429459923283,0.040404957895732806,0.9691650853889943,0.5726237545468923,0.5758830142656809,0.8297332646347747,0.031574183666364962
C0027055,Myocardial Reperfusion Injury,35,546,0.10588235294117647,0.07355070365436961,0.07555869207245354,0.9596024366784226,0.7913586331526203,0.7938098949974781,0.8768583653636957,0.078859236002093158
C0920269,Microsatellite Instability,12,145,0.15151515151515152,0.18606230370936253,0.19042145593869733,0.9822380106571936,0.9026772632420192,0.9105552056150454,0.9261146496815287,0.18505747126436783
C0339535,"Night blindness, congenital stationary",11,7,0.14545454545454545,0.18095238095238095,0.6190476190476191,0.8415841584158416,0.9599578503688093,0.9708520179372198,0.8497109826589595,0.19480519480519481
C0038325,Stevens-Johnson Syndrome,30,1535,0.15862068965517243,0.04757571382039564,0.048017361096365126,0.9810126582278481,0.5408683253262904,0.541368358286449,0.847158601297111,0.10091205211726383
C0023452,"Leukemia, Lymphocytic, Acute, L1",11,14,0.12727272727272726,0.23,0.3626373626373626,0.9717741935483871,0.981059566291518,0.990279823269514,0.9717741935483871,0.18831168831168826
C1272641,Systemic arterial pressure,50,170,0.015510204081632653,0.09062980030721966,0.12126696832579185,0.9727988546886185,0.9214337235754314,0.9340663499933763,0.9270534175761057,0.049647058823529412
C0023186,Learning Disorders,27,338,0.07407407407407407,0.07051584678815347,0.07606271838182362,0.9848705266220541,0.8692976315482441,0.8729059703681972,0.9122837980938934,0.084922200306815687
C0265221,Walker-Warburg congenital muscular dystrophy,13,23,0.08974358974358974,0.11931818181818182,0.1067193675889328,0.9411764705882353,0.970325011775789,0.986822840409956,0.9215686274509803,0.1705685618729097
C0024796,Marfan Syndrome,10,99,0.2222222222222222,0.1160826594788859,0.11791383219954649,0.9746514575411914,0.9145559156140467,0.9222350621983549,0.8274533056626149,0.23333333333333331
C0009363,Congenital ocular coloboma (disorder),12,119,0.07575757575757576,0.13844476744186046,0.15197265346816693,0.9911894273127754,0.9347192872237136,0.9382094046791754,0.9305145853818421,0.17436974789915968
C0024121,Lung Neoplasms,172,3374,0.03318373453012376,0.01958063305818951,0.020063789804702817,0.9433447495211006,0.47765240685120547,0.4775950268730169,0.7253396387921317,0.023802056767896772
C0270853,"Myoclonic Epilepsy, Juvenile",7,2,0.047619047619047616,0.16666666666666666,1.0,0.983739837398374,0.9767441860465116,0.9949109414758269,0.983739837398374,0.2857142857142857
C0021390,Inflammatory Bowel Diseases,80,782,0.01360759493670886,0.05498977709625086,0.06090951662076621,0.9805385833899072,0.746388648665962,0.7575267730854718,0.8974652182199352,0.032528772378516625
C1458155,Mammary Neoplasms,407,5633,0.02443688650585202,0.012029483594593098,0.012317015295418234,0.897298947047154,0.632508004626758,0.6323642926558378,0.6184588355310386,0.015362699012619128
C0270850,Idiopathic generalized epilepsy,6,2,0.13333333333333333,0.2857142857142857,2.0,0.971830985915493,0.9777158774373259,0.9930555555555556,0.971830985915493,0.33333333333333331
C0027796,Neuralgia,10,69,0.1111111111111111,0.12982797792924375,0.10485933503836317,0.9956822107081175,0.9579876063438715,0.9705847184024872,0.960285941223193,0.21594202898550724
C0027794,Neural Tube Defects,26,61,0.046153846153846156,0.12162937464142283,0.18469945355191256,0.958041958041958,0.9647166514105018,0.971315822972801,0.9093893630991464,0.08007566204287514
C0162820,"Dermatitis, Allergic Contact",66,313,0.016783216783216783,0.07524743725698127,0.09390104038666339,0.9682819383259912,0.8657257746589924,0.8769573443181665,0.8989169675090253,0.038629102526866105
C0025521,Inborn Errors of Metabolism,16,54,0.075,0.1900790166812994,0.273235499650594,0.9664804469273743,0.9531106177919757,0.9569880644629009,0.9268443893366398,0.13194444444444445
C0344388,Platelet mean volume finding,28,121,0.026455026455026454,0.1157381871667586,0.1415977961432507,0.9798590130916415,0.9327816337426589,0.9438389467070939,0.9302501895375285,0.082644628099173542
C0021841,Intestinal Neoplasms,11,405,0.23636363636363636,0.09152603017472717,0.0905023835716905,0.987279843444227,0.8248285150142096,0.8301795912750293,0.8913334608762197,0.21638608305274973
C2607914,Allergic rhinitis (disorder),11,2,0.01818181818181818,0.08974358974358974,2.0,0.9909502262443439,0.9763113367174281,0.9891891891891892,0.9722222222222222,0.18181818181818182
C1271104,Blood pressure finding,50,170,0.015510204081632653,0.09062980030721966,0.12126696832579185,0.9727988546886185,0.9214337235754314,0.9340663499933763,0.9270534175761057,0.049647058823529412
C0242383,Age related macular degeneration,36,155,0.04126984126984127,0.0961939840392879,0.11688311688311688,0.9661016949152542,0.9321145431702985,0.9386125107263086,0.9240506329113924,0.062544802867383523
C0020507,Hyperplasia,26,370,0.07076923076923076,0.09055977293114298,0.0938987768256061,0.9820872274143302,0.843395112464258,0.8502161467461152,0.9092979913025471,0.096777546777546769
C3160731,Pulmonary function (finding),30,58,0.027586206896551724,0.10932905640203154,0.17422867513611615,0.9738276990185387,0.9645642003119044,0.97411933860532,0.9586104951958611,0.070114942528735624
C0080178,Spina Bifida,11,50,0.12727272727272726,0.2016949152542373,0.20326530612244897,0.9770491803278688,0.9661145650420009,0.9756919021818714,0.9431929480901078,0.19818181818181821
C0007194,Hypertrophic Cardiomyopathy,21,559,0.1,0.09978154480772282,0.1035194696109925,0.9868544600938968,0.7552205739263207,0.7573876913135927,0.9170842088249556,0.11397904421160233
C0752166,Bardet-Biedl Syndrome,21,84,0.19523809523809524,0.11056568489948575,0.10900745840504876,0.8774289985052317,0.9340030696246686,0.9453748292963415,0.8757875787578758,0.14455782312925167
