Disease ID,Disease Name,Recall-at-100,Recall-at-25,Ranks,AUROC,Mean Average Precision,Fold Recall-at-100
C0013080,Down Syndrome,0.021111111111111112,0.01,10009.125,0.5321025218872476,0.001054844695145287,0.14444444444444446
C0497327,Dementia,0.0,0.0,8556.7,0.60552977212605,0.00025522132718173264,0.2
C0030305,Pancreatitis,0.05,0.05,6958.2,0.6666283604958909,0.006592234620577661,0.15
C0002514,"Amino Acid Metabolism, Inborn Errors",0.0,0.0,6288.538461538462,0.7111748050501299,0.0009975614517971263,0.45
C0040136,Thyroid Neoplasm,0.05833333333333333,0.0,4433.636363636364,0.7903890231059902,0.0016778767469493405,0.275
C0027626,Neoplasm Invasiveness,0.06282051282051283,0.046794871794871795,4239.976190476191,0.8017912585291616,0.02945587147724184,0.34294871794871795
C0027627,Neoplasm Metastasis,0.04395604395604395,0.014285714285714285,4655.244604316546,0.7839726572801557,0.004599453751263541,0.36153846153846153
C0001925,Albuminuria,0.2,0.1,4622.75,0.7784092491990527,0.005494391363255792,0.4
C0032914,Pre-Eclampsia,0.15,0.05,8719.722222222223,0.6062816286735689,0.009382927479022316,0.25
C0027746,Nerve Degeneration,0.06964285714285715,0.014285714285714285,4621.554054054054,0.7876336605023241,0.005183711261720227,0.4125
C0040038,Thromboembolism,0.65,0.4,328.3333333333333,0.9851891390113716,0.055030591072263255,0.85
C0032460,Polycystic Ovary Syndrome,0.007142857142857143,0.0,8085.565517241379,0.6242528777810394,0.0013672004172814334,0.11047619047619046
C0007787,Transient Ischemic Attack,0.1,0.0,4502.8,0.7749872372023948,0.001993637326579478,0.5
C0007786,Brain Ischemia,0.1833333333333333,0.06666666666666667,2224.9,0.8966646508815185,0.01467506624963327,0.6666666666666666
C0007785,Cerebral Infarction,0.4,0.4,2026.3,0.8839304775606813,0.020804458444373557,0.6
C0546837,Malignant neoplasm of esophagus,0.2,0.2,5712.5,0.7589523654765774,0.030995364641629986,0.45
C0029408,Degenerative polyarthritis,0.05333333333333333,0.021111111111111112,4601.31914893617,0.784755988341694,0.003727012586797216,0.36333333333333334
C0029401,Osteitis Deformans,0.0,0.0,5351.25,0.7503306417931226,0.0007439192980336434,0.375
C0853897,Diabetic Cardiomyopathies,0.1,0.0,3073.5,0.8449018424838725,0.0010521438560902496,0.3
C0392557,Nuclear cataract,0.4,0.4,1641.5833333333333,0.9078440473427708,0.10234766932441126,0.6
C0236736,Cocaine-Related Disorders,0.05972222222222222,0.02361111111111111,5115.1511627906975,0.7630540095425871,0.0037072412617553236,0.3416666666666667
C0162671,MELAS Syndrome,0.9,0.1,90.4,0.9958509305239709,0.012517056955740975,1.0
C0162670,Mitochondrial Myopathies,0.3333333333333333,0.16666666666666666,2402.0,0.8901636428317324,0.044379972863377415,0.6666666666666666
C0236733,Amphetamine-Related Disorders,0.04285714285714286,0.014285714285714285,9254.95890410959,0.5704017690906189,0.00152155389231969,0.1375
C0009375,Colonic Neoplasms,0.03076923076923077,0.0,6319.008,0.7041650964050881,0.002324489645813187,0.225
C0006111,Brain Diseases,0.05,0.0,9730.318181818182,0.5690124603358873,0.00112356023958345,0.2
C0242339,Dyslipidemias,0.25,0.1,5455.25,0.7538856134812683,0.004751036657439133,0.55
C0005138,Berylliosis,0.0,0.0,7269.666666666667,0.6439318936534455,0.00010516107203921343,0.0
C0020437,Hypercalcemia,0.2,0.1,4265.5,0.7865619343760153,0.003984342297546751,0.7
C0036202,Sarcoidosis,0.0,0.0,8754.0,0.5938065571488236,0.00017916686491216004,0.125
C0023903,Liver neoplasms,0.02909090909090909,0.01,7762.858490566037,0.6377441187314853,0.002838070283699695,0.17181818181818181
C0027055,Myocardial Reperfusion Injury,0.175,0.15,3061.9714285714285,0.8550955611312456,0.04934814868921154,0.5166666666666666
C0920269,Microsatellite Instability,0.0,0.0,2925.0833333333335,0.8569668136458575,0.0008890724690502992,0.35
C0339535,"Night blindness, congenital stationary",0.25,0.25,7310.545454545455,0.6164554905782977,0.04258294580232144,0.35
C0038325,Stevens-Johnson Syndrome,0.13333333333333333,0.06666666666666667,2011.0666666666666,0.9066722410616125,0.0062167449280062775,0.6666666666666666
C0023452,"Leukemia, Lymphocytic, Acute, L1",0.0,0.0,12489.363636363636,0.4275735635384758,4.4178669916762474e-05,0.0
C1272641,Systemic arterial pressure,0.0,0.0,9302.72,0.5693778769702889,0.00041608536899596785,0.08
C0023186,Learning Disorders,0.06666666666666667,0.03333333333333333,6981.444444444444,0.6655569747638952,0.003226043033356249,0.2833333333333333
C0265221,Walker-Warburg congenital muscular dystrophy,0.15,0.05,1009.7692307692307,0.9600782120311919,0.005025338632261631,0.7
C0024796,Marfan Syndrome,0.4,0.3,1256.8,0.9417157840998746,0.030313263618223906,0.7
C0009363,Congenital ocular coloboma (disorder),0.0,0.0,11057.083333333334,0.5114945462984452,0.00030374624428790737,0.1
C0024121,Lung Neoplasms,0.09411764705882353,0.01764705882352941,4981.802325581395,0.7672688082325129,0.0062551858944230555,0.32026143790849676
C0270853,"Myoclonic Epilepsy, Juvenile",0.0,0.0,7260.285714285715,0.5597845541929068,9.213123387224991e-05,0.0
C0006142,Malignant neoplasm of breast,0.06428571428571428,0.014285714285714285,7975.322580645161,0.6275837127128125,0.00263357936938259,0.24523809523809526
C1458155,Mammary Neoplasms,0.04189024390243902,0.005,5272.228501228501,0.7516322161679064,0.0083681958845509,0.2578658536585366
C0270850,Idiopathic generalized epilepsy,0.0,0.0,7407.0,0.5603838955655577,0.00016467696642932545,0.16666666666666666
C0027796,Neuralgia,0.0,0.0,10364.5,0.511493479370678,0.00018551564000438356,0.1
C0027794,Neural Tube Defects,0.0,0.0,10287.884615384615,0.53156146950908,0.00039453773571757636,0.13333333333333333
C0162820,"Dermatitis, Allergic Contact",0.016666666666666666,0.016666666666666666,8582.787878787878,0.6005239180963903,0.004831347931023524,0.1261904761904762
C0025521,Inborn Errors of Metabolism,0.1,0.0,8303.8125,0.6482985933800659,0.0009393767871588675,0.25
C0344388,Platelet mean volume finding,0.0,0.0,9622.92857142857,0.5594899128307554,0.00021854698300261452,0.03333333333333333
C0021841,Intestinal Neoplasms,0.35,0.1,1371.4545454545455,0.9306367771280051,0.0065143879689920315,0.8
C2607914,Allergic rhinitis (disorder),0.0,0.0,8272.0,0.5274436090225565,8.341218324433493e-05,0.0
C1271104,Blood pressure finding,0.02,0.0,9607.24,0.5552187659831683,0.0005003703849898738,0.08
C0242383,Age related macular degeneration,0.14166666666666666,0.05,7758.5,0.6421034493440516,0.004746048560231744,0.25833333333333336
C0007193,"Cardiomyopathy, Dilated",0.22000000000000003,0.11499999999999999,4707.95744680851,0.7819862854486285,0.015555380752569356,0.45500000000000007
C3160731,Pulmonary function (finding),0.0,0.0,11705.4,0.4592147845341509,0.0001509967541156539,0.0
C0080178,Spina Bifida,0.0,0.0,5005.727272727273,0.7753156038243759,0.0003102970681486448,0.3
C0007194,Hypertrophic Cardiomyopathy,0.05,0.0,4946.619047619048,0.7713472015849431,0.000940214622807685,0.2833333333333333
C0752166,Bardet-Biedl Syndrome,0.5666666666666667,0.5333333333333333,1823.1904761904761,0.9178592434373452,0.37795762777244213,0.8166666666666667
C0022548,Keloid,0.08333333333333333,0.05833333333333333,4275.878787878788,0.7972124140494332,0.004107204775639128,0.3916666666666667
C0025202,melanoma,0.010526315789473684,0.0,8239.723958333334,0.6146560163572985,0.0016194875860899873,0.11000000000000001
C3809874,"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3",0.1,0.0,1934.3809523809523,0.9046027581723625,0.0021789278186368105,0.5166666666666666
C0032285,Pneumonia,0.27,0.14500000000000002,3655.6170212765956,0.830131450488145,0.03217896528842972,0.6599999999999999
C0033805,Pseudohypoaldosteronism,0.6666666666666666,0.5555555555555556,1137.5555555555557,0.9472547078357363,0.3570086131229244,0.6666666666666666
C0027708,Nephroblastoma,0.0,0.0,6971.8125,0.6696787521470683,0.00020177183205285134,0.05
C1838951,LEIGH SYNDROME DUE TO MITOCHONDRIAL COMPLEX I DEFICIENCY,0.8,0.3,1495.4285714285713,0.9340493431741169,0.03565674274541096,0.8
C1140680,Malignant neoplasm of ovary,0.05,0.0,4320.333333333333,0.7652889301462056,0.0011353241578318364,0.35
C0031511,Pheochromocytoma,0.2,0.1,5662.1875,0.7126827909567801,0.06386125959845176,0.3
C1336708,Testicular Germ Cell Tumor,0.05,0.0,8526.904761904761,0.6016383420009906,0.0008240064347502255,0.1
C0020619,Hypogonadism,0.35,0.2,5015.307692307692,0.7365090048273302,0.02163965969501965,0.5
C0026650,Movement Disorders,0.26666666666666666,0.2333333333333333,8892.57142857143,0.5771425365279843,0.030223334525820066,0.31666666666666665
C1261473,Sarcoma,0.0,0.0,3671.6923076923076,0.8227000556999629,0.0006340419529213448,0.25
C0024232,Lymphatic Metastasis,0.0,0.0,7254.5,0.6971429234554148,0.0004776148986034661,0.2
C0020615,Hypoglycemia,0.1,0.0,4503.8,0.7910242725205364,0.001114484515371734,0.4
C0002895,"Anemia, Sickle Cell",0.0,0.0,5972.1,0.7228802153432033,0.0006899679664319384,0.2
C0238288,"Muscular Dystrophy, Facioscapulohumeral",0.05,0.0,7454.666666666667,0.6353655140403806,0.001341637950087822,0.35
C1527249,Colorectal Cancer,0.1,0.03333333333333333,6312.428571428572,0.7065934321148217,0.00661327295875873,0.26666666666666666
C0004153,Atherosclerosis,0.09,0.016666666666666666,3160.0555555555557,0.8516279898928832,0.003294863800133198,0.4666666666666667
C0004096,Asthma,0.038181818181818185,0.00909090909090909,8699.84761904762,0.595070135439798,0.0029972946003033038,0.2018181818181818
C0949658,"Cardiomyopathy, Hypertrophic, Familial",0.2333333333333333,0.1,3609.6363636363635,0.8267986223976473,0.014232478118747277,0.6333333333333333
C0037286,Skin Neoplasms,0.15,0.045,4869.489361702128,0.7764614132961414,0.004449349362470127,0.395
C0036572,Seizures,0.03222222222222222,0.01111111111111111,6941.159574468085,0.6798101901463501,0.00364058951176409,0.2688888888888889
C0002395,Alzheimer's Disease,0.041428571428571426,0.006666666666666666,7197.944444444444,0.6625418804331147,0.009067467786649606,0.2
C0567312,Menopause present (finding),0.0,0.0,10622.764705882353,0.5100313370473537,0.000113037338885909,0.0
C0027672,"Neoplastic Syndromes, Hereditary",0.31500000000000006,0.21000000000000002,2453.2916666666665,0.8840875912408761,0.07049515317712521,0.625
C0017178,Gastrointestinal Diseases,0.1,0.1,7489.666666666667,0.6384648410304015,0.0037831682063513743,0.3
C0268237,Cytochrome-c Oxidase Deficiency,0.4,0.3,3837.769230769231,0.786817675454883,0.024661124498293566,0.65
C0035304,Retinal Degeneration,0.1,0.0,2832.133333333333,0.8818389657413425,0.0022358189181229783,0.35
C0035309,Retinal Diseases,0.1,0.05,4734.0952380952385,0.7783827080237742,0.0043812723063902555,0.13333333333333333
C0268583,Methylmalonic acidemia,0.3,0.1,2157.1,0.8999327052489905,0.0043769219277044235,0.5
C0011616,Contact Dermatitis,0.07142857142857142,0.0,5704.657142857143,0.7336941273461028,0.002140099661240321,0.29999999999999993
C0011615,"Dermatitis, Atopic",0.25,0.15,4509.7,0.7880408514198075,0.04058682694559498,0.425
C0010068,Coronary heart disease,0.05,0.016666666666666666,7737.333333333333,0.6444983720930233,0.0013981556224863466,0.26666666666666666
C0029456,Osteoporosis,0.11428571428571428,0.03333333333333333,5258.952380952381,0.7534846934028101,0.009909173930316446,0.4119047619047619
C0018800,Cardiomegaly,0.11904761904761904,0.014285714285714285,4677.848484848485,0.7873968283511813,0.005911624584660726,0.4261904761904763
C0018801,Heart failure,0.075,0.025,4795.5,0.7768563463239745,0.0040729448408422225,0.4125
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,0.9,0.7,1628.357142857143,0.9468249547416795,0.22158737287821345,0.95
C1269683,Major Depressive Disorder,0.0,0.0,8307.064516129032,0.5993879494564711,0.0006001029801910302,0.225
C0037274,Dermatologic disorders,0.0,0.0,9572.4375,0.5509802194734498,0.00048773132961282335,0.07619047619047618
C0349788,Arrhythmogenic Right Ventricular Dysplasia,0.4,0.4,3078.6,0.8571680512368312,0.02464639285267036,0.6
C0021368,Inflammation,0.10090909090909092,0.00909090909090909,4354.45871559633,0.7977210843986302,0.005674477563026775,0.38636363636363635
C0011882,Diabetic Neuropathies,0.25,0.2,3216.6153846153848,0.8533605644262904,0.008341791590083705,0.4
C0021364,Male infertility,0.175,0.025,7111.2558139534885,0.6790187784698336,0.003740781488190588,0.3
C0042373,Vascular Diseases,0.0,0.0,6950.133333333333,0.6976905579797605,0.00023035076867995445,0.05
C0021361,Female infertility,0.18333333333333332,0.03333333333333333,4694.740740740741,0.7666496361665891,0.005440472583090805,0.4333333333333333
C0023418,leukemia,0.11666666666666665,0.03333333333333333,4757.0625,0.7792775842044135,0.004530030040243387,0.4416666666666666
C0009324,Ulcerative Colitis,0.05,0.0,7433.679012345679,0.6549387817925953,0.002047283438971209,0.1625
C0021400,Influenza,0.14,0.08,8210.52,0.6196261682242991,0.026481132217534446,0.33999999999999997
C0027707,"Nephritis, Interstitial",0.4,0.2,346.1,0.9839815287511022,0.032187348930815124,0.9
C1527336,Sjogren's Syndrome,0.05,0.05,7306.833333333333,0.6460187978649341,0.00199563269089942,0.25
C0455806,Infant length,0.0,0.0,12902.272727272728,0.3784635199108883,5.3019322935416325e-05,0.0
C0008074,"Child Development Disorders, Pervasive",0.1,0.02,9306.211538461539,0.5682716422537395,0.004486871353806298,0.19666666666666668
C0038587,Substance Withdrawal Syndrome,0.15666666666666668,0.02,5149.461538461538,0.7593426334960861,0.023405921096919947,0.40333333333333343
C1955869,Malformations of Cortical Development,0.0,0.0,3265.5454545454545,0.8456674092639005,0.0005687961286353285,0.4
C0002736,Amyotrophic Lateral Sclerosis,0.06190476190476189,0.016666666666666666,7487.738461538462,0.6489802961013179,0.001743121171539674,0.14285714285714285
C0008073,Developmental Disabilities,0.0,0.0,7812.9473684210525,0.6320828303463645,0.00043768483664418485,0.1
C0009952,Febrile Convulsions,0.0,0.0,9284.272727272728,0.5699747052817229,0.00012908625916160452,0.2
C0008370,Cholestasis,0.075,0.025,6639.5641025641025,0.6992589537441521,0.002360437046946301,0.31666666666666665
C0020542,Pulmonary Hypertension,0.03333333333333333,0.0,8549.58064516129,0.607178141162625,0.0007221895584898937,0.16666666666666666
C0238463,Papillary thyroid carcinoma,0.1,0.1,2938.769230769231,0.858261731147338,0.006104744743140059,0.3333333333333333
C0455988,"Hydrops Fetalis, Non-Immune",0.35,0.3,5748.416666666667,0.7431004873520538,0.028306934558001335,0.45
C0400966,Non-alcoholic Fatty Liver Disease,0.0,0.0,10388.5,0.5181211367755729,0.0003032352687493439,0.075
C0009319,Colitis,0.08333333333333333,0.03333333333333333,8893.875,0.5929967956160312,0.0018518249030217346,0.3
C0699790,Colon Carcinoma,0.18333333333333332,0.13333333333333333,3159.625,0.8612958404928868,0.008544555553504658,0.5
C0020445,"Hypercholesterolemia, Familial",0.65,0.3,3479.9375,0.8611148507497329,0.01926089678365368,0.8
C0003123,Anorexia,0.4,0.3,2504.133333333333,0.8950933060997122,0.08860985622522384,0.85
C0149931,Migraine Disorders,0.03333333333333333,0.0,7663.846153846154,0.642894353877355,0.0004745940865763856,0.1
C0005695,Bladder Neoplasm,0.038181818181818185,0.01818181818181818,6184.981132075472,0.7120933967901475,0.0029322212263413598,0.26454545454545453
C0018784,Sensorineural Hearing Loss (disorder),0.1111111111111111,0.0,8885.777777777777,0.5876750613617143,0.0010782693957090428,0.1111111111111111
C0524620,Metabolic Syndrome X,0.075,0.05,5726.048780487805,0.733230038111173,0.0035994643207180052,0.25
C0018781,Noise-induced hearing loss,0.2,0.0,5290.0,0.7714458054936897,0.002963687791156299,0.6
C0023467,"Leukemia, Myelocytic, Acute",0.04318181818181819,0.017424242424242425,5365.58407079646,0.7495059718618757,0.004335122895437584,0.2303030303030303
C0376358,Malignant neoplasm of prostate,0.03333333333333333,0.016666666666666666,7673.9682539682535,0.6452231408986783,0.0014016008684048817,0.19285714285714287
C1319853,"Asthma, Aspirin-Induced",0.05,0.05,7962.307692307692,0.5537295766802822,0.004611441865447862,0.1
C0265275,Jeune thoracic dystrophy,0.3333333333333333,0.2222222222222222,7691.888888888889,0.6368830311655631,0.024920427057372893,0.5555555555555556
C0007134,Renal Cell Carcinoma,0.016025641025641024,0.008333333333333333,6369.413223140496,0.7033568170726455,0.0027178183092013823,0.23205128205128206
C0007137,Squamous cell carcinoma,0.04861111111111111,0.03611111111111111,3520.385542168675,0.8355781992176585,0.005534292020649165,0.4125
C0007131,Non-Small Cell Lung Carcinoma,0.05454545454545454,0.00909090909090909,5078.171171171171,0.7637522643199693,0.003578482916028688,0.2606060606060606
C0677050,Manganese Poisoning,0.0,0.0,3732.909090909091,0.7884851016429965,0.0008275200774520786,0.6
C0242698,"Ventricular Dysfunction, Left",0.0,0.0,6599.866666666667,0.7015446569492154,0.0003795138141914001,0.15
C0007138,"Carcinoma, Transitional Cell",0.15833333333333333,0.09166666666666665,3838.3548387096776,0.8203358728978909,0.04394937650203517,0.375
C0026691,Mucocutaneous Lymph Node Syndrome,0.0,0.0,10214.727272727272,0.5640954237445467,8.81890942319952e-05,0.0
C0040336,Tobacco Use Disorder,0.0,0.0,10049.363636363636,0.5400886475447879,7.569238863570263e-05,0.0
C0033687,Proteinuria,0.025,0.0,6360.394736842105,0.6999283578852797,0.0012844571154558538,0.30833333333333335
C0011881,Diabetic Nephropathy,0.1,0.025,4557.486486486487,0.791727462825279,0.0032549090332456834,0.375
C0007959,Charcot-Marie-Tooth Disease,0.05,0.0,7619.448275862069,0.6531137743094264,0.0009649381462371398,0.25
C0029172,Oral Submucous Fibrosis,0.55,0.45,2097.5333333333333,0.878254108253644,0.03380415010157983,0.75
C0001430,Adenoma,0.0,0.0,5751.3125,0.7288033294618661,0.0005683877196895487,0.09166666666666665
C0027947,Neutropenia,0.25,0.15,9424.692307692309,0.5757821203119198,0.005472382852737464,0.25
C1843367,Poor school performance,0.0,0.0,10404.923076923076,0.5178413943557371,0.00026139117636807393,0.2
C0032273,Pneumoconiosis,0.0,0.0,10087.57142857143,0.5297335561435268,0.00011316126013480964,0.0
C0007222,Cardiovascular Diseases,0.12000000000000002,0.06000000000000001,5605.08,0.7367275770679315,0.004697841389348099,0.38
C1561955,Fibrinogen Adverse Event,0.1,0.1,8665.444444444445,0.5557674450995868,0.051465611916481725,0.2
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",0.03208333333333333,0.00625,6256.590909090909,0.7084543833418991,0.0027623103536431617,0.17666666666666667
C0040034,Thrombocytopenia,0.2,0.1,3922.318181818182,0.8246037458401052,0.022573025101594056,0.4666666666666666
C0036920,Sezary Syndrome,0.3,0.13333333333333333,3205.1923076923076,0.8615283389841005,0.017192018129055006,0.5833333333333333
C1112705,Nuclear non-senile cataract,0.35,0.35,2481.1666666666665,0.8613181712694361,0.08020349421124452,0.5
C0011884,Diabetic Retinopathy,0.0,0.0,6327.75,0.7191089085929159,0.0002953814052965806,0.1
C1384666,hearing impairment,0.0,0.0,9078.628571428571,0.5753233125793761,0.0003591375634151077,0.09166666666666666
C0033975,Psychotic Disorders,0.25,0.25,5017.823529411765,0.7925464252553389,0.015988518883316608,0.35
C0003469,Anxiety Disorders,0.06666666666666667,0.06666666666666667,7421.735294117647,0.6587315507441651,0.007335166737885697,0.20833333333333334
C1261502,Finding of Mean Corpuscular Hemoglobin,0.15,0.05,6606.533333333334,0.6595267384643952,0.0034808230502630898,0.2
C0022665,Kidney Neoplasm,0.13333333333333333,0.03333333333333333,5647.037037037037,0.7219089642359497,0.010563776853125855,0.3333333333333333
C0026603,Motion Sickness,0.0,0.0,8544.0,0.6242190038527596,0.0007613333732601921,0.4
C0024305,"Lymphoma, Non-Hodgkin",0.2333333333333333,0.1,7241.818181818182,0.6712321027784227,0.009825587940015429,0.36666666666666664
C0024301,"Lymphoma, Follicular",0.0,0.0,7215.666666666667,0.6694318041109459,0.0008386763930682065,0.2833333333333333
C0040028,"Thrombocythemia, Essential",0.15,0.15,3067.75,0.8253399860756557,0.03813168903124774,0.55
C0003864,Arthritis,0.0,0.0,10397.555555555555,0.4817203968401295,4.87281907436962e-05,0.0
C0020649,Hypotension,0.25,0.13666666666666666,4211.094339622641,0.8012137276785716,0.024585118072125014,0.48
C0035126,Reperfusion Injury,0.09166666666666666,0.03333333333333333,2706.823529411765,0.8742705616616989,0.017053408560916,0.4805555555555555
C0018843,Heat Stroke,0.8,0.55,537.8333333333334,0.9829821304246925,0.23529174979279138,0.9
C0018923,Hemangiosarcoma,0.55,0.15,3262.0555555555557,0.8560135103765264,0.014436916596443186,0.8
C0013182,Drug Allergy,0.05833333333333333,0.05833333333333333,7974.771428571428,0.6265472539726791,0.006631111792241654,0.25833333333333336
C1840235,SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR,0.25,0.15,6523.928571428572,0.6451643225177552,0.006858317379696702,0.4
C0025149,Medulloblastoma,0.13999999999999999,0.06999999999999999,4777.727272727273,0.7796807744154697,0.005639257629292478,0.395
C0008924,Cleft Lip,0.45,0.41666666666666663,4662.68,0.7836313394018205,0.03998376877788724,0.5333333333333333
C0008925,Cleft Palate,0.225,0.175,3705.875,0.827885509132314,0.025131362492427766,0.5
C0151786,Muscle Weakness,0.01111111111111111,0.0,9983.439560439561,0.5345882118492293,0.0008109668467486911,0.14444444444444446
C0027643,"Neoplasm Recurrence, Local",0.06666666666666667,0.06666666666666667,4179.833333333333,0.8104490781591046,0.009821381759923293,0.3333333333333333
C0004114,Astrocytoma,0.4,0.3,3959.7083333333335,0.825559993188749,0.029201134777374606,0.6
C1260899,"Anemia, Diamond-Blackfan",0.85,0.15,376.06666666666666,0.980449818958314,0.01956451950885637,0.85
C1565489,Renal Insufficiency,0.3,0.1,1351.6,0.9373114586717408,0.0054671223840686,0.7
C0025286,Meningioma,0.25,0.15,5634.75,0.7234137851009514,0.006965167502004624,0.35
C0006625,Cachexia,0.0,0.0,7785.0,0.6387385714948717,0.0005153552728144708,0.2
C0035229,Respiratory Insufficiency,0.0,0.0,12026.454545454546,0.45190522602803307,0.00030962701451755793,0.2
C0035228,Respiratory Hypersensitivity,0.2,0.1,5313.111111111111,0.741616370305028,0.014871822851854571,0.4
C2931822,Nasopharyngeal carcinoma,0.05,0.0,4569.75,0.7878871244834471,0.0008691983788432011,0.4
C0020429,Hyperalgesia,0.09999999999999999,0.02857142857142857,4782.811594202899,0.7790653919795767,0.005126017630000744,0.4523809523809524
C0339527,Leber Congenital Amaurosis,0.05,0.0,10292.095238095239,0.5382174034175333,0.0007417053229861689,0.05
C1720824,Sudden Cardiac Arrest,0.0,0.0,10519.0,0.4945072416674404,0.000329840608126582,0.15
C3714756,Intellectual Disability,0.0,0.0,7858.370078740158,0.6325661366165333,0.0011340483278304383,0.10128205128205128
C0018213,Graves Disease,0.1,0.1,4868.266666666666,0.7678453718317705,0.010939380498084166,0.35
C0235032,Neurotoxicity Syndromes,0.0,0.0,5688.307692307692,0.7244275695508801,0.0007669809330750761,0.3
C3495498,"Cardiomyopathy, Familial Hypertrophic, 1 (disorder)",0.7,0.4,882.2,0.9591010349468604,0.019324526468812508,0.8
C0004238,Atrial Fibrillation,0.1,0.05,5904.884615384615,0.7450822844580683,0.0024309737709246023,0.35
C0019189,"Hepatitis, Chronic",0.2333333333333333,0.1,3202.181818181818,0.8633163067874003,0.01092127806844668,0.4833333333333333
C0004943,Behcet Syndrome,0.11666666666666665,0.06666666666666667,4984.0,0.7791076487252125,0.01599166396240799,0.31666666666666665
C0011854,"Diabetes Mellitus, Insulin-Dependent",0.05714285714285714,0.0,7126.788732394366,0.6647590291352509,0.0017230534719833734,0.1714285714285714
C0011853,"Diabetes Mellitus, Experimental",0.06454545454545454,0.0,4340.915094339623,0.7998710380105186,0.005030740280599893,0.3990909090909091
C0242422,Parkinsonian Disorders,0.13333333333333333,0.08333333333333333,4564.818181818182,0.7743866573794598,0.008612664912550267,0.45
C0027540,Necrosis,0.04,0.02,4864.921568627451,0.7741408599150624,0.0034707794956118027,0.22000000000000003
C0085207,Gestational Diabetes,0.0,0.0,9498.916666666666,0.5033290786725457,0.0001706538590086209,0.1
C0086445,Idiopathic Membranous Glomerulonephritis,0.0,0.0,10670.5,0.5523524905993222,0.0004485483760263657,0.1
C0020517,Hypersensitivity,0.22857142857142856,0.08333333333333333,4773.666666666667,0.7780854125403767,0.0454442011371827,0.5166666666666666
C0027092,Myopia,0.0,0.0,7609.482758620689,0.6436493558776167,0.0004416838406924585,0.1
C0020452,Hyperemia,0.35,0.25,2413.3076923076924,0.8791937430375046,0.016899396694383718,0.55
C0040427,Tooth Abnormalities,0.1,0.0,6693.5,0.6957836357729614,0.0017980854714496441,0.5
C0020456,Hyperglycemia,0.1,0.0,3915.7,0.8136787853461485,0.002017434213239049,0.4
C0028326,Noonan Syndrome,0.5,0.35,2891.8823529411766,0.8799210770659238,0.11411522882071681,0.75
C0020459,Hyperinsulinism,0.15,0.15,5075.0625,0.766709994893459,0.004152334529821709,0.3
C0013604,Edema,0.05,0.0,5973.68,0.7289228435197226,0.001414754436108901,0.4
C0019829,Hodgkin Disease,0.0,0.0,9014.866666666667,0.5933339522792684,0.0005202503652425984,0.1
C0005944,Metabolic Bone Disorder,0.1,0.1,7764.1,0.6372418434120759,0.0025927733237083687,0.3
C0005941,"Bone Diseases, Developmental",0.0,0.0,11381.958333333334,0.46330941655443586,0.00016133454975240875,0.05
C0042514,"Tachycardia, Ventricular",0.1,0.0,9064.1,0.5635912191952476,0.0011362783273122432,0.2
C0013421,Dystonia,0.0,0.0,5610.538461538462,0.6915591347939101,0.00023220817825665005,0.1
C1168401,Squamous cell carcinoma of the head and neck,0.13333333333333333,0.08333333333333333,5874.333333333333,0.7285050852180375,0.006160937693338468,0.26666666666666666
C0034065,Pulmonary Embolism,0.35,0.35,4935.636363636364,0.7092894272718835,0.029972567479732787,0.35
C0034069,Pulmonary Fibrosis,0.25,0.10500000000000001,3672.6666666666665,0.8276010042307871,0.016112980320463332,0.6
C0037769,West Syndrome,0.05,0.05,8274.733333333334,0.6462120508773559,0.006474344736714879,0.15
C2937358,Cerebral Hemorrhage,0.3,0.13333333333333333,3515.785714285714,0.8337475033675507,0.019443919729036578,0.5833333333333333
C0035828,Romano-Ward Syndrome,0.35,0.25,1329.2142857142858,0.9045722508471428,0.04562445468973417,0.9
C0026640,Mouth Neoplasms,0.22000000000000003,0.045,3455.4761904761904,0.8405788984429468,0.00910429814245111,0.45499999999999996
C0023890,Liver Cirrhosis,0.17,0.07333333333333333,4044.759259259259,0.8126480801128524,0.007936764858147876,0.45
C0028754,Obesity,0.019384615384615386,0.004,7668.143410852713,0.6407956603235255,0.0034031936620550055,0.19384615384615383
C0023892,Biliary cirrhosis,0.11666666666666665,0.11666666666666665,8718.375,0.5878850174216028,0.03462874035950274,0.19999999999999998
C1961102,Precursor Cell Lymphoblastic Leukemia Lymphoma,0.1,0.0,4605.511627906977,0.7928188621362833,0.002231241090120518,0.39
C0878544,Cardiomyopathies,0.04444444444444444,0.01111111111111111,5103.888888888889,0.762588055050905,0.0038735621137735996,0.38888888888888895
C1832200,Peroxisome biogenesis disorders,1.0,1.0,5.2727272727272725,0.9997981063770537,0.40502164502164495,1.0
C0265965,Dyskeratosis Congenita,0.55,0.55,2539.9166666666665,0.8799976792759342,0.16152011458152796,0.65
C0041948,Uremia,0.2,0.0,2813.0588235294117,0.8816376508820799,0.0024707223772673045,0.5
C0011581,Depressive disorder,0.0,0.0,8845.111111111111,0.5959733128881868,0.0005665816779115364,0.125
C0040053,Thrombosis,0.4,0.2,2395.55,0.8852924431844589,0.07502502728933272,0.7
