density_CI,density_DN,disease_id,disease_name,disease_size,null_densitys_CI,null_densitys_DN,pvalue_CI,pvalue_DN
0.051840516171726365,0.016149068322981366,C2609414,Acute kidney injury,70,"[0.07824961 0.07803203 0.07601547 0.06664585 0.08990435 0.0620431
 0.06951711 0.08832096 0.08565371 0.08927184 0.10245244 0.06053324
 0.07889071 0.0939324  0.0944832  0.08457403 0.08718741 0.08519739
 0.08885069 0.06385748 0.09784153 0.08425767 0.05821049 0.08954248
 0.09309085 0.10361978 0.07691347 0.07656709 0.09537163 0.09453053
 0.06768083 0.07686542 0.06656576 0.06803466 0.06904069 0.08226549
 0.08295301 0.09322681 0.0774826  0.06943778 0.08549993 0.07944588
 0.09140818 0.08822504 0.08534453 0.07569832 0.08808872 0.07722641
 0.09117341 0.06489583 0.08078376 0.07983649 0.09334962 0.0833058
 0.07706541 0.06802615 0.07244027 0.05960423 0.06953478 0.10196923
 0.08167681 0.06390391 0.06647156 0.07695926 0.1064282  0.09342595
 0.07691186 0.08637577 0.09262253 0.10054739 0.06801967 0.08386224
 0.08207191 0.09277341 0.095668   0.07011217 0.07209456 0.09363775
 0.07574657 0.07950445 0.08182971 0.06602429 0.07877138 0.0906208
 0.07377942 0.09428356 0.06875628 0.09901851 0.08067782 0.06457198
 0.08355378 0.0678739  0.08263876 0.09637648 0.06926448 0.06366719
 0.10182552 0.06723429 0.09419727 0.08337205]","[0.00496894 0.00496894 0.00869565 0.00910973 0.00993789 0.00993789
 0.00869565 0.00538302 0.00414079 0.00496894 0.00993789 0.00703934
 0.00703934 0.0057971  0.00662526 0.00869565 0.00703934 0.00786749
 0.00786749 0.0057971  0.00745342 0.00331263 0.00703934 0.00745342
 0.00455487 0.00455487 0.00414079 0.00662526 0.00662526 0.00621118
 0.00372671 0.00786749 0.00828157 0.0057971  0.00745342 0.00910973
 0.00828157 0.00786749 0.0057971  0.00455487 0.00621118 0.00828157
 0.00828157 0.00745342 0.00745342 0.00786749 0.00662526 0.00703934
 0.00869565 0.00372671 0.00786749 0.00745342 0.00621118 0.00455487
 0.00538302 0.00828157 0.00496894 0.00538302 0.00703934 0.00496894
 0.00248447 0.00496894 0.0057971  0.00745342 0.00786749 0.00455487
 0.00828157 0.00662526 0.00662526 0.00786749 0.00786749 0.0057971
 0.0057971  0.00372671 0.00621118 0.00703934 0.00496894 0.00372671
 0.00455487 0.00786749 0.00703934 0.00828157 0.00662526 0.00621118
 0.00662526 0.00703934 0.00621118 0.00496894 0.00455487 0.00538302
 0.0057971  0.0057971  0.00496894 0.00662526 0.00621118 0.00703934
 0.00828157 0.00910973 0.00745342 0.00331263]",1.0,0.0
0.18233618233618235,0.0,C1865847,Ulnar bowing,10,"[0.1541502  0.17391304 0.16748768 0.13809524 0.12631579 0.31264368
 0.16809117 0.14666667 0.23106061 0.17619048 0.24777184 0.21075269
 0.2022792  0.16450216 0.15789474 0.19211823 0.18719212 0.25356125
 0.20215054 0.2        0.24966262 0.2183908  0.25071225 0.17333333
 0.18333333 0.3031746  0.18233618 0.16959064 0.19772404 0.19770115
 0.21082621 0.15384615 0.23908046 0.17       0.2405303  0.26341463
 0.20512821 0.16       0.13333333 0.24301075 0.1965812  0.21022067
 0.23320158 0.15263158 0.27741935 0.20615385 0.32275132 0.16806723
 0.19333333 0.12418301 0.22222222 0.16450216 0.2055336  0.12
 0.25538462 0.1989899  0.2047619  0.20967742 0.19480519 0.18571429
 0.15692308 0.18577075 0.22983871 0.14761905 0.23010753 0.16842105
 0.13793103 0.27356322 0.17647059 0.15238095 0.2        0.3304878
 0.15217391 0.18719212 0.18181818 0.12418301 0.12121212 0.20215054
 0.21775899 0.39191919 0.15666667 0.16959064 0.11111111 0.12280702
 0.13071895 0.15079365 0.14229249 0.125      0.2183908  0.17230769
 0.15789474 0.23891626 0.27356322 0.20512821 0.22580645 0.15151515
 0.23076923 0.15402299 0.18390805 0.17989418]","[0.         0.         0.         0.         0.         0.02222222
 0.         0.         0.         0.         0.02222222 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02222222 0.02222222 0.         0.02222222
 0.         0.         0.02222222 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02222222 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02222222 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02222222 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.56,1.0
0.12162162162162163,0.015151515151515152,C1860834,Infantile muscular hypotonia,12,"[0.12857143 0.21486643 0.1984127  0.15340909 0.12525253 0.0952381
 0.22479186 0.12666667 0.20504202 0.18494624 0.11255411 0.08823529
 0.11255411 0.10666667 0.22638146 0.0994152  0.15873016 0.13
 0.11596639 0.09473684 0.20215054 0.12681159 0.13227513 0.15396825
 0.12318841 0.12873563 0.10952381 0.27093596 0.2183908  0.1311828
 0.1557971  0.17931034 0.23174603 0.12318841 0.16666667 0.14393939
 0.14285714 0.17419355 0.10507246 0.18965517 0.23870968 0.21269841
 0.25806452 0.17241379 0.20084567 0.15294118 0.21587302 0.16600791
 0.15517241 0.15099715 0.11680912 0.12307692 0.19365079 0.17460317
 0.14492754 0.17301587 0.18095238 0.14112903 0.1155303  0.12068966
 0.13508065 0.51943725 0.16666667 0.14285714 0.17989418 0.13333333
 0.19354839 0.15669516 0.11330049 0.13809524 0.16302521 0.11330049
 0.17195767 0.11688312 0.11462451 0.22068966 0.13157895 0.17701149
 0.11688312 0.14439946 0.15340909 0.13103448 0.16098485 0.10671937
 0.14624506 0.10457516 0.12169312 0.11034483 0.16205534 0.18207681
 0.13563218 0.18585859 0.09166667 0.13174603 0.14390244 0.1453202
 0.15402299 0.14621849 0.13333333 0.14285714]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.         0.01515152 0.01515152
 0.01515152 0.         0.         0.01515152 0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.01515152 0.         0.01515152 0.         0.
 0.         0.         0.         0.         0.         0.01515152
 0.         0.         0.         0.         0.01515152 0.
 0.         0.         0.         0.         0.01515152 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.         0.        ]",0.78,0.13
0.11574750830564784,0.045584045584045586,C0034150,Purpura,27,"[0.27116709 0.08554382 0.15631235 0.34145199 0.11095608 0.13824121
 0.33802817 0.11310345 0.15722739 0.36188048 0.12982137 0.21661833
 0.11674528 0.19545162 0.11157982 0.15138413 0.28414155 0.24637468
 0.0965831  0.26509449 0.26503815 0.2188817  0.10774533 0.2375948
 0.32264036 0.12982133 0.08721291 0.21595132 0.16186533 0.20393488
 0.14057704 0.12581979 0.31540305 0.28981254 0.1941791  0.25096079
 0.32775503 0.25561497 0.2933064  0.11468207 0.24201534 0.3911893
 0.23993977 0.2690622  0.15236398 0.10687538 0.10204082 0.10612592
 0.23520381 0.3166267  0.10599078 0.18241233 0.11073346 0.07800146
 0.3035829  0.11867905 0.10628672 0.23782562 0.16659896 0.30585158
 0.15210356 0.29956051 0.13857819 0.11444483 0.10606061 0.23999064
 0.12232678 0.12709098 0.19910124 0.2941699  0.17370867 0.13184036
 0.30656478 0.17085692 0.31063545 0.14316898 0.21410917 0.2914609
 0.26941101 0.15611741 0.15978836 0.32717336 0.24049745 0.11551155
 0.12268657 0.24361623 0.12470515 0.19688539 0.16240675 0.13549989
 0.14163355 0.12812242 0.10332931 0.26840099 0.28347427 0.3143535
 0.22786149 0.30155403 0.35175012 0.22715018]","[0.002849   0.002849   0.002849   0.00569801 0.         0.002849
 0.00854701 0.00569801 0.         0.00569801 0.002849   0.00854701
 0.         0.00854701 0.00569801 0.002849   0.00854701 0.00569801
 0.01709402 0.01139601 0.00854701 0.00854701 0.00569801 0.
 0.01139601 0.00569801 0.002849   0.00854701 0.         0.00569801
 0.002849   0.00854701 0.00854701 0.00569801 0.00569801 0.00569801
 0.00569801 0.00569801 0.00854701 0.002849   0.002849   0.00854701
 0.         0.00569801 0.00569801 0.         0.         0.00569801
 0.         0.002849   0.         0.         0.00854701 0.00854701
 0.002849   0.         0.002849   0.002849   0.002849   0.002849
 0.00854701 0.00569801 0.002849   0.002849   0.002849   0.002849
 0.00569801 0.002849   0.         0.01139601 0.         0.002849
 0.002849   0.002849   0.00569801 0.002849   0.00569801 0.00569801
 0.00569801 0.00569801 0.         0.00569801 0.002849   0.002849
 0.         0.002849   0.00854701 0.00569801 0.01139601 0.00569801
 0.00569801 0.         0.002849   0.002849   0.01139601 0.00569801
 0.002849   0.002849   0.00854701 0.00569801]",0.81,0.0
0.05582107843137255,0.06060606060606061,C1865060,Molar tooth sign on MRI,12,"[0.16758242 0.15446623 0.35675022 0.26847451 0.18535662 0.46092941
 0.29724409 0.3929042  0.34830421 0.31957344 0.44958318 0.16913235
 0.17364341 0.25294934 0.48212466 0.16787302 0.14307116 0.16129725
 0.19343814 0.33704324 0.1859167  0.31522069 0.27898413 0.35590915
 0.28905349 0.2610461  0.23953394 0.15804723 0.17304582 0.47860865
 0.37577773 0.3965268  0.41150682 0.23029448 0.30278607 0.27183216
 0.24946612 0.24502137 0.43548614 0.21815733 0.32245532 0.22548726
 0.34475481 0.43208311 0.16118421 0.23553965 0.16152354 0.42646967
 0.17761217 0.20495238 0.40701754 0.18359208 0.44536262 0.18101135
 0.18972209 0.23370817 0.46774756 0.14627546 0.42698771 0.17964759
 0.13794482 0.15561903 0.16535536 0.11442869 0.19254386 0.38440092
 0.4085662  0.17963204 0.24351925 0.3064843  0.12894737 0.23504762
 0.35871171 0.37701796 0.21491783 0.37897649 0.24916129 0.18417535
 0.4883439  0.23553114 0.22538903 0.13081651 0.18284347 0.21886792
 0.40370864 0.42610337 0.18181818 0.16989467 0.20305191 0.28345324
 0.34545096 0.40457404 0.35506949 0.16412402 0.2421253  0.51796281
 0.15181861 0.43458781 0.13795828 0.47421962]","[0.01515152 0.01515152 0.01515152 0.03030303 0.         0.04545455
 0.         0.01515152 0.         0.03030303 0.01515152 0.
 0.01515152 0.01515152 0.03030303 0.03030303 0.01515152 0.01515152
 0.01515152 0.01515152 0.         0.         0.         0.01515152
 0.01515152 0.03030303 0.         0.01515152 0.         0.01515152
 0.03030303 0.07575758 0.03030303 0.         0.01515152 0.03030303
 0.01515152 0.01515152 0.03030303 0.         0.04545455 0.01515152
 0.         0.03030303 0.         0.         0.03030303 0.01515152
 0.         0.03030303 0.01515152 0.         0.01515152 0.01515152
 0.         0.         0.04545455 0.         0.01515152 0.03030303
 0.         0.         0.         0.03030303 0.         0.
 0.04545455 0.01515152 0.         0.03030303 0.         0.01515152
 0.         0.         0.03030303 0.01515152 0.         0.
 0.01515152 0.         0.03030303 0.         0.         0.01515152
 0.01515152 0.01515152 0.         0.03030303 0.03030303 0.01515152
 0.01515152 0.01515152 0.01515152 0.03030303 0.01515152 0.01515152
 0.01515152 0.04545455 0.         0.01515152]",1.0,0.01
0.0915032679738562,0.015151515151515152,C0002452,Amelogenesis Imperfecta,12,"[0.15015015 0.08823529 0.15719697 0.08088235 0.02564103 0.04395604
 0.075      0.02564103 0.1182266  0.11578947 0.08333333 0.
 0.05494505 0.06666667 0.04395604 0.10833333 0.04395604 0.05714286
 0.05714286 0.10967742 0.02564103 0.05714286 0.05714286 0.13230769
 0.02564103 0.05714286 0.16774194 0.05494505 0.075      0.16330645
 0.04395604 0.04395604 0.05494505 0.10569106 0.11680912 0.07619048
 0.04395604 0.22183508 0.11111111 0.13235294 0.1        0.02564103
 0.07619048 0.06666667 0.06666667 0.09150327 0.07619048 0.04395604
 0.07619048 0.04395604 0.05494505 0.11688312 0.09803922 0.05714286
 0.         0.04395604 0.27260459 0.14864865 0.08496732 0.21075269
 0.06666667 0.06666667 0.04395604 0.075      0.02564103 0.02564103
 0.         0.18151261 0.06666667 0.02564103 0.02564103 0.
 0.08333333 0.02564103 0.04395604 0.11052632 0.02564103 0.12666667
 0.03846154 0.04395604 0.02564103 0.05494505 0.02564103 0.
 0.1        0.04395604 0.19292929 0.02564103 0.06593407 0.02564103
 0.09803922 0.04395604 0.04395604 0.22760943 0.         0.02564103
 0.13229018 0.04395604 0.06593407 0.03846154]","[0.01515152 0.         0.         0.         0.         0.
 0.         0.         0.01515152 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01515152
 0.         0.         0.         0.         0.         0.
 0.         0.01515152 0.         0.         0.         0.
 0.         0.         0.         0.01515152 0.         0.
 0.01515152 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01515152 0.         0.
 0.         0.         0.         0.        ]",0.29,0.08
0.14371980676328502,0.0661764705882353,C0240479,Neck muscle weakness,17,"[0.1404648  0.14114943 0.13192053 0.38582296 0.13349515 0.19746277
 0.18879753 0.17145969 0.18072083 0.39289446 0.14903226 0.23577948
 0.30350602 0.11820701 0.12112891 0.14506308 0.182765   0.32434783
 0.39492887 0.24751305 0.21168142 0.18611451 0.19804637 0.12850877
 0.32777672 0.12087912 0.11305361 0.16597796 0.09238759 0.32342091
 0.19450125 0.18510186 0.2552091  0.13871375 0.11527854 0.3012987
 0.14302832 0.23165794 0.31704224 0.13356272 0.1697318  0.25109075
 0.11969697 0.2402173  0.22594643 0.18134158 0.13052476 0.37315323
 0.14352617 0.14481236 0.32664646 0.27523971 0.10334474 0.28888223
 0.36350304 0.2069941  0.23667414 0.15503145 0.13498759 0.15562219
 0.1458819  0.21679389 0.18266701 0.23832528 0.16437908 0.37828696
 0.34909415 0.16803716 0.41327664 0.40822033 0.26071357 0.15532286
 0.19550872 0.14750958 0.16708023 0.14868492 0.18659004 0.1426271
 0.31387063 0.18920863 0.28114206 0.12973378 0.34327646 0.18947536
 0.10774724 0.17493797 0.34818066 0.2825589  0.16088253 0.21672143
 0.15133451 0.23909665 0.128072   0.12903727 0.17947617 0.43091817
 0.13775156 0.19685578 0.10593328 0.38379186]","[0.         0.00735294 0.00735294 0.01470588 0.00735294 0.01470588
 0.00735294 0.00735294 0.02941176 0.00735294 0.00735294 0.
 0.00735294 0.02205882 0.         0.00735294 0.01470588 0.00735294
 0.02205882 0.00735294 0.01470588 0.01470588 0.00735294 0.
 0.00735294 0.00735294 0.01470588 0.         0.00735294 0.02205882
 0.00735294 0.         0.02205882 0.02941176 0.00735294 0.00735294
 0.         0.01470588 0.00735294 0.00735294 0.00735294 0.00735294
 0.         0.         0.         0.00735294 0.01470588 0.
 0.         0.         0.         0.02205882 0.00735294 0.
 0.00735294 0.02941176 0.01470588 0.00735294 0.         0.
 0.00735294 0.         0.00735294 0.         0.00735294 0.01470588
 0.01470588 0.01470588 0.00735294 0.02205882 0.01470588 0.00735294
 0.00735294 0.00735294 0.00735294 0.01470588 0.00735294 0.
 0.02205882 0.         0.         0.02205882 0.01470588 0.00735294
 0.         0.00735294 0.02941176 0.00735294 0.         0.00735294
 0.01470588 0.         0.         0.01470588 0.00735294 0.02941176
 0.01470588 0.00735294 0.         0.00735294]",0.74,0.0
0.024568129767277413,0.03333333333333333,C0027626,Neoplasm Invasiveness,136,"[0.03016391 0.02957704 0.03091634 0.03137295 0.02723606 0.02890062
 0.03111618 0.03196006 0.03366542 0.0294126  0.03094195 0.03020292
 0.03263945 0.03278951 0.02996133 0.02960578 0.03287846 0.03172804
 0.03064641 0.03313711 0.03012428 0.03188556 0.03002573 0.02958324
 0.03202595 0.03482945 0.02806424 0.03082987 0.0297724  0.02936714
 0.03090542 0.0308455  0.03137675 0.03231674 0.03119511 0.0280992
 0.03233652 0.02852305 0.0263459  0.03234827 0.02964688 0.02895585
 0.0351875  0.03071711 0.03142296 0.03065343 0.03178998 0.03509707
 0.02683549 0.02953991 0.03184289 0.03045912 0.02881608 0.03143995
 0.03151634 0.02914608 0.03270708 0.03197349 0.03203932 0.02909524
 0.03009376 0.03018475 0.03126113 0.03226146 0.02918097 0.02892458
 0.03011249 0.02926819 0.02737394 0.03254293 0.0269014  0.02914174
 0.03040919 0.03020315 0.02685376 0.03000366 0.03009206 0.02741034
 0.03141172 0.0306307  0.02892116 0.03141397 0.0316693  0.03147489
 0.02878556 0.02717217 0.03045671 0.03247218 0.02843381 0.03221686
 0.03043382 0.02806554 0.0298872  0.02728684 0.02968869 0.03031175
 0.02858495 0.03093227 0.02897896 0.02779633]","[0.0167756  0.01372549 0.01535948 0.01470588 0.01579521 0.01481481
 0.01285403 0.016122   0.01797386 0.01470588 0.01470588 0.01535948
 0.01525054 0.01568627 0.016122   0.01318083 0.01764706 0.01655773
 0.01503268 0.01568627 0.0164488  0.01492375 0.01688453 0.01623094
 0.01590414 0.01732026 0.01143791 0.01546841 0.01372549 0.01459695
 0.01568627 0.01514161 0.01535948 0.01797386 0.01797386 0.01416122
 0.01623094 0.01481481 0.01525054 0.01699346 0.01557734 0.01470588
 0.01797386 0.01459695 0.01416122 0.01601307 0.01557734 0.0171024
 0.01252723 0.01666667 0.01590414 0.01372549 0.01437908 0.01383442
 0.01623094 0.01775599 0.01633987 0.01557734 0.01590414 0.01666667
 0.0164488  0.01459695 0.01361656 0.01601307 0.01459695 0.01296296
 0.016122   0.01350763 0.01328976 0.01579521 0.01394336 0.01503268
 0.01492375 0.01633987 0.01361656 0.01481481 0.01230937 0.01285403
 0.01492375 0.01546841 0.01372549 0.01481481 0.01383442 0.01699346
 0.01481481 0.01459695 0.01372549 0.01590414 0.01688453 0.01633987
 0.01339869 0.01579521 0.01579521 0.01535948 0.0171024  0.01633987
 0.01318083 0.01568627 0.01383442 0.01470588]",1.0,0.0
0.02252014682924771,0.02953020134228188,C0027627,Neoplasm Metastasis,150,"[0.02896671 0.03059251 0.02700292 0.02596417 0.02939766 0.02639011
 0.03155846 0.02781486 0.03152893 0.02779827 0.02783329 0.02936257
 0.02685606 0.02969815 0.03090862 0.02767939 0.02991616 0.02799429
 0.02721142 0.02830146 0.02898592 0.02733819 0.02799159 0.02901729
 0.0301184  0.02957481 0.02845875 0.02911589 0.02652349 0.03167794
 0.02719579 0.02943499 0.02528546 0.02860136 0.02841747 0.02685941
 0.03071028 0.02939154 0.02570132 0.02929517 0.02849459 0.02694228
 0.02774814 0.028486   0.02789237 0.03060181 0.02878468 0.03033303
 0.02921975 0.02637956 0.02883506 0.02721358 0.02770764 0.03402472
 0.02615426 0.02877026 0.02495373 0.02867499 0.02836706 0.03002971
 0.02924093 0.02971938 0.02885855 0.02788848 0.02644759 0.02430694
 0.02887277 0.02969367 0.02915934 0.0283769  0.03079543 0.02559875
 0.03154728 0.02728821 0.02677442 0.0287713  0.02573142 0.02992657
 0.02947333 0.02601538 0.03104912 0.02859079 0.02983265 0.02851107
 0.02953107 0.02690015 0.02730033 0.02831383 0.02773258 0.02809168
 0.02879681 0.0280453  0.03137458 0.03239255 0.02658958 0.02508772
 0.0284118  0.02850765 0.02898159 0.02596809]","[0.01306488 0.0141387  0.01261745 0.0147651  0.01243848 0.01145414
 0.01583893 0.01342282 0.01485459 0.01431767 0.01440716 0.01530201
 0.01360179 0.01727069 0.01503356 0.01252796 0.0147651  0.01306488
 0.01512304 0.01422819 0.01261745 0.01225951 0.01252796 0.01387025
 0.01387025 0.01512304 0.01360179 0.0160179  0.0141387  0.0135123
 0.01440716 0.01297539 0.00850112 0.01279642 0.01234899 0.01243848
 0.01333333 0.01118568 0.01449664 0.01315436 0.01199105 0.01378076
 0.01592841 0.01378076 0.01225951 0.01583893 0.01261745 0.01360179
 0.01557047 0.01395973 0.01369128 0.01073826 0.01091723 0.01771812
 0.01387025 0.01243848 0.01163311 0.01225951 0.0160179  0.01297539
 0.01404922 0.01521253 0.01494407 0.01163311 0.01136465 0.0141387
 0.01449664 0.01225951 0.01279642 0.01324385 0.01387025 0.01297539
 0.01798658 0.01404922 0.01252796 0.0147651  0.01127517 0.01628635
 0.01333333 0.01181208 0.01270694 0.01628635 0.0160179  0.0135123
 0.01530201 0.01306488 0.0141387  0.01467562 0.01297539 0.01243848
 0.01360179 0.01315436 0.01387025 0.01574944 0.0147651  0.01225951
 0.01458613 0.01154362 0.01234899 0.01234899]",1.0,0.0
0.15539428400418973,0.010869565217391304,C0231791,Toeing-in,24,"[0.28172259 0.21232693 0.10968616 0.08336458 0.17326255 0.29697995
 0.13791105 0.13558071 0.12965355 0.1148429  0.12291696 0.14831804
 0.1234362  0.25046249 0.16245593 0.10663391 0.19075575 0.15242652
 0.17400859 0.24436633 0.12172471 0.12503226 0.09372666 0.1459695
 0.11833186 0.11601307 0.13885764 0.2755418  0.14001938 0.09588093
 0.13072504 0.20560559 0.12214912 0.15337639 0.37580105 0.1622458
 0.1125158  0.29937155 0.38411651 0.12483083 0.13657928 0.11406452
 0.10109048 0.39434213 0.14367586 0.16067538 0.14190898 0.15916149
 0.11980548 0.13659023 0.18051613 0.25240207 0.17419355 0.1970618
 0.18962433 0.12953642 0.25723065 0.42126697 0.22056738 0.15703226
 0.17415141 0.17826332 0.30854241 0.141173   0.18488889 0.13498379
 0.13302822 0.2483852  0.1209808  0.15006452 0.21388253 0.1597252
 0.15438596 0.20861102 0.13347107 0.17148515 0.12299    0.19784536
 0.27183498 0.38039419 0.09746811 0.15527455 0.10806896 0.14712878
 0.31697457 0.10804264 0.21934179 0.29532517 0.25203184 0.16637312
 0.15096136 0.23989195 0.14694989 0.17540705 0.11883871 0.17048853
 0.13002237 0.11514724 0.12918307 0.29290803]","[0.00362319 0.         0.00362319 0.         0.         0.00362319
 0.         0.         0.00362319 0.00362319 0.00724638 0.
 0.00362319 0.         0.00362319 0.         0.         0.00724638
 0.00724638 0.00724638 0.         0.00362319 0.00724638 0.00362319
 0.00724638 0.00724638 0.00362319 0.00362319 0.00362319 0.01086957
 0.00362319 0.01086957 0.         0.         0.00362319 0.
 0.00362319 0.00362319 0.00362319 0.01449275 0.00362319 0.00724638
 0.00724638 0.00724638 0.         0.         0.00362319 0.
 0.         0.01086957 0.00362319 0.         0.00362319 0.
 0.         0.         0.00362319 0.00362319 0.         0.
 0.         0.00362319 0.00362319 0.         0.00362319 0.
 0.00362319 0.00362319 0.00362319 0.00362319 0.00362319 0.
 0.         0.00362319 0.00362319 0.00724638 0.         0.
 0.         0.00724638 0.         0.00362319 0.00724638 0.
 0.00362319 0.         0.         0.00362319 0.         0.
 0.         0.00724638 0.         0.         0.         0.00362319
 0.00362319 0.00362319 0.00724638 0.        ]",0.48,0.04
0.08441188441188441,0.06951871657754011,C1862095,Bilateral single transverse palmar creases,34,"[0.18158494 0.11910524 0.17401372 0.14659268 0.128226   0.13309785
 0.12955394 0.09368951 0.19251465 0.17466082 0.13006881 0.23008649
 0.25157536 0.19098903 0.10424614 0.19849476 0.12556807 0.12941647
 0.21328642 0.169478   0.17731275 0.12700941 0.14349702 0.14471205
 0.16677506 0.26188124 0.15849879 0.10905108 0.1255128  0.10298094
 0.0915125  0.2151908  0.2434742  0.09370949 0.18463983 0.09410879
 0.12109705 0.08954738 0.1388121  0.08490462 0.1016016  0.20193417
 0.09654945 0.19098101 0.10291226 0.19210781 0.13262147 0.18243187
 0.18098424 0.19716828 0.18044652 0.10230078 0.18742932 0.16378981
 0.22715198 0.18681513 0.16338033 0.09818824 0.23696909 0.07644984
 0.18064226 0.21860562 0.12483823 0.13171185 0.22936266 0.08929231
 0.10882064 0.19374293 0.19411118 0.10327567 0.19279623 0.08461366
 0.10635792 0.17924073 0.10977786 0.18786917 0.24780995 0.24495277
 0.16539666 0.10174976 0.20992644 0.15811916 0.19846091 0.13181779
 0.1460777  0.10607081 0.1317224  0.23852841 0.14732678 0.2238665
 0.10115042 0.15545326 0.10838895 0.25478211 0.21335798 0.15969972
 0.09284243 0.18850535 0.23843028 0.21160372]","[0.00356506 0.01069519 0.00356506 0.00713012 0.00534759 0.00356506
 0.00891266 0.00713012 0.00356506 0.00356506 0.00713012 0.00891266
 0.00534759 0.00713012 0.00713012 0.01069519 0.00891266 0.00356506
 0.00534759 0.00356506 0.00713012 0.00178253 0.00891266 0.00713012
 0.00178253 0.01426025 0.00178253 0.00178253 0.00713012 0.00713012
 0.00713012 0.00891266 0.01247772 0.00178253 0.00534759 0.00534759
 0.00356506 0.01069519 0.00713012 0.00534759 0.00891266 0.00713012
 0.00534759 0.00356506 0.00356506 0.00356506 0.00534759 0.00891266
 0.01069519 0.00891266 0.00178253 0.00534759 0.00713012 0.00356506
 0.01247772 0.00713012 0.00356506 0.00891266 0.00891266 0.00356506
 0.00356506 0.00534759 0.00356506 0.00356506 0.01069519 0.00534759
 0.00178253 0.00891266 0.00713012 0.00178253 0.00891266 0.00713012
 0.00534759 0.00713012 0.00891266 0.00534759 0.00356506 0.01604278
 0.00356506 0.00356506 0.00178253 0.00713012 0.00534759 0.00713012
 0.00534759 0.01069519 0.00534759 0.00713012 0.00891266 0.00534759
 0.00534759 0.00534759 0.00713012 0.00891266 0.00713012 0.00178253
 0.00713012 0.00534759 0.00713012 0.01247772]",0.99,0.0
