Disease ID,Disease Name,# of Disease Nodes,# of Intermediate Nodes,Density of Disease Subgraph,Density of Disease-Intermediate Subgraph,Density of Intermediate Subgraph,Conductance of Disease Nodes,Conductance of Disease-Intermediate Nodes,Conductance of Intermediate Nodes,Conductance of Intermediate Nodes deg < 100,Mean Frac. of Intermediate-Disease Interactions
C1850049,Bilateral fifth finger clinodactyly,109,1936,0.0254841997961264,0.04052083841686594,0.042161573451214046,0.9674125570280252,0.4675741929450742,0.470405987204764,0.8285959916178604,0.031048601106983095
C1855038,Hepatocellular necrosis,13,119,0.34615384615384615,0.3021270830510771,0.3163367041731947,0.9350961538461539,0.8205520238191035,0.8206629254309823,0.5387431360585723,0.33354880413703947
C0432163,Defect of vertebral segmentation,17,59,0.0661764705882353,0.09922251018141429,0.0853302162478083,0.9706362153344209,0.9675682216978277,0.98178529099869,0.9067961165048544,0.12761714855433698
C1865866,Congenital sensorineural hearing loss,11,23,0.09090909090909091,0.23484848484848486,0.30434782608695654,0.9766355140186916,0.9785039438328855,0.9861796643632774,0.9657387580299786,0.19367588932806318
C3494422,Retrognathia,55,1069,0.02356902356902357,0.07331362632666144,0.07671771370912646,0.985200845665962,0.579326264357406,0.5881254790578255,0.8853822007296174,0.04786121268815376
C3280770,Cerebellar vermis aplasia or hypoplasia,12,14,0.030303030303030304,0.16307692307692306,0.25274725274725274,0.9920159680638723,0.9785381656205709,0.9896349707075259,0.9672131147540983,0.16666666666666666
C4073292,Afro-textured hair,13,87,0.1282051282051282,0.1252147766323024,0.12590216519647154,0.9796747967479674,0.9531312806495699,0.9610292900877048,0.9231732776617954,0.18037135278514582
C0151908,Dry skin,75,902,0.03063063063063063,0.054745493107104984,0.058102477907031116,0.9652067130577159,0.7084764012681701,0.7148051289175037,0.8659411328221618,0.03855136733185514
C0012811,Colon diverticulum anatomic structure,15,269,0.13333333333333333,0.13310312352848847,0.13560450535426954,0.9835584263065179,0.8616112712832509,0.8661262050832603,0.9119153294639809,0.15662949194547704
C0040053,Thrombosis,44,200,0.06659619450317125,0.06450809464508095,0.06698492462311557,0.9151515151515152,0.9168850617746163,0.9269428915926778,0.8357448542897901,0.06068181818181818
C0240295,Mandibular hypoplasia,275,3584,0.012315859323158594,0.019926718303389025,0.020946196822295763,0.9502759470610298,0.5229372052159438,0.5222259652000703,0.739613632845282,0.015209009740259741
C0426799,Congenital hypoplasia of clavicle,18,116,0.058823529411764705,0.1530113297555158,0.16761619190404797,0.9847972972972973,0.9380522427695428,0.9450425207688148,0.9507475813544415,0.12404214559386974
C0017661,IGA Glomerulonephritis,34,119,0.0285204991087344,0.10185017231997098,0.12889901723401226,0.9736408566721582,0.9368870655014472,0.9476242838127207,0.9166666666666666,0.06747404844290655
C1847879,X-linked dominant,57,737,0.05764411027568922,0.07772356740119486,0.0821116748274438,0.9599477579451459,0.7151635306866319,0.7224022736338253,0.8002367882897428,0.05784474755409555
C0035313,Retinal Dysplasia,10,6,0.1111111111111111,0.15,0.06666666666666667,0.9397590361445783,0.9164733178654292,0.9924528301886792,0.9164733178654292,0.19999999999999998
C1855106,Neonatal onset,19,104,0.07017543859649122,0.17572070114442995,0.19846900672143392,0.9758308157099698,0.9368902994198902,0.94367615111535,0.9375600384245918,0.12348178137651819
C4021800,Enamel abnormalities,30,744,0.06896551724137931,0.0907180180459094,0.09356141188729214,0.9809281627463445,0.6718635294703181,0.6760352527764381,0.9041797648154616,0.08391577060931898
C0017668,Focal glomerulosclerosis,37,599,0.06306306306306306,0.08777202561722082,0.09237804367368133,0.973659454374412,0.7386966060539815,0.7405702906334036,0.8754905221150648,0.0704778233993593
C3715165,LEFT VENTRICULAR NONCOMPACTION 10,40,410,0.05897435897435897,0.07193581612186263,0.07616435088556264,0.9664110989412195,0.8513165266106443,0.8558123257205432,0.8941153697251258,0.06628048780487807
C1837108,Decreased muscle mass,28,274,0.042328042328042326,0.10929110929110929,0.11967594449346274,0.9850467289719627,0.8745872002715015,0.881497954807196,0.9348048530916533,0.08159541188738266
C1843300,Sparse eyelashes,32,287,0.046370967741935484,0.14937340258883666,0.16580979995614142,0.9767324228629236,0.8352299209913033,0.842795264221773,0.9319094946077395,0.07393292682926829
C0151766,Liver function tests abnormal finding,79,862,0.022719896137617657,0.06890972868494523,0.07521066261375242,0.9682611652686466,0.6643829646287677,0.6717243001646671,0.8307297332579087,0.03561044377221064
C0031149,Peritoneal Neoplasms,10,140,0.044444444444444446,0.23570469798657717,0.23997944501541624,0.9967611336032388,0.9044769624109231,0.91338056905442,0.9580865603644647,0.2121428571428571
C0544755,Genu varum,29,70,0.03201970443349754,0.10373711340206186,0.14285714285714285,0.9722222222222222,0.9506639427987743,0.9631016042780749,0.8832188420019627,0.07290640394088668
C1861218,Hypoplastic ilia,12,67,0.07575757575757576,0.2757242757242757,0.3274536408864767,0.989247311827957,0.9417741992194367,0.9478122972680747,0.956373551465576,0.18034825870646765
C0029464,Osteosclerosis,22,70,0.03463203463203463,0.13457609805924411,0.17060041407867496,0.9824561403508771,0.9535088880067046,0.9624156175880314,0.957345971563981,0.10000000000000002
C0029463,Osteosarcoma,39,1323,0.08502024291497975,0.051932872734823186,0.052819715884336586,0.9796511627906976,0.5821004123211254,0.5839904173064886,0.8629231224711339,0.07471364614221758
C0042900,Vitiligo,19,64,0.07602339181286549,0.1927710843373494,0.23958333333333334,0.9700460829493087,0.9423955040393397,0.9559065181668797,0.9348370927318296,0.13157894736842105
C0241074,Skin hyperelastic,32,262,0.06653225806451613,0.09260294865277072,0.1020736451112866,0.9582278481012658,0.8782684243062169,0.8823866412792559,0.867249473854622,0.08015267175572519
C0271390,"Nystagmus, End-Position",12,114,0.10606060606060606,0.1372784219645475,0.13957460021735754,0.9895833333333334,0.9321587353861354,0.9394877662975801,0.9331713244228432,0.1769005847953216
C1847584,Distal sensory impairment,52,782,0.04147812971342383,0.07134071340713408,0.07537716417079553,0.9751187514137073,0.707870186581977,0.7125408996678073,0.8940940749928442,0.05520853826480424
C0079773,"Lymphoma, T-Cell, Cutaneous",22,567,0.12987012987012986,0.09135585517345857,0.09218439371560691,0.9811616954474097,0.7586932686690195,0.7623125994247425,0.8950728660652325,0.11864678531345199
C0079772,T-Cell Lymphoma,13,626,0.2564102564102564,0.09137926697356175,0.09143003194888179,0.9881376037959668,0.7370767649570794,0.7398437840904132,0.8956997946356339,0.19587122143032687
C4280482,Flat back of the head,25,108,0.12,0.11821677823671842,0.12045690550363447,0.9427662957074722,0.9519759301047271,0.9588640326250776,0.9157973174366617,0.10111111111111114
C0345397,Accessory rib,10,125,0.15555555555555556,0.13963515754560532,0.128,0.9896373056994818,0.9256577785625993,0.9391914671897508,0.9428571428571428,0.21120000000000003
C0014866,Esophageal Stenosis,16,63,0.15,0.17805383022774326,0.20532514080901176,0.9492957746478873,0.9527965310939129,0.955110265308407,0.9159439626417611,0.15178571428571427
C4021734,Abnormality of mitochondrial metabolism,9,80,0.16666666666666666,0.46946778711484594,0.49240506329113926,0.9710144927536232,0.6474547749263778,0.6659151905528717,0.5209347614410905,0.3666666666666667
C4021735,Abnormality of the hip bone,16,36,0.10833333333333334,0.1400709219858156,0.17142857142857143,0.956738768718802,0.9752989916360509,0.982677039056861,0.9276381909547738,0.125
C0265998,ANONYCHIA,20,133,0.10526315789473684,0.13207368918280585,0.145933014354067,0.9608993157380255,0.9317715959004392,0.9367407407407408,0.9084249084249084,0.11992481203007518
C4072879,Small cheekbone,22,325,0.0735930735930736,0.21296199895887558,0.22571699905033238,0.9819052687599787,0.7468936573897442,0.7521274820624061,0.9038425839985149,0.11524475524475523
C0431448,Absent eyebrow,13,40,0.10256410256410256,0.2211764705882353,0.28205128205128205,0.9773371104815864,0.9538650306748466,0.9621993127147767,0.9553903345724907,0.1634615384615385
C3552853,"Color vision defect, severe",29,59,0.019704433497536946,0.09712722298221614,0.1537112799532437,0.9810201660735468,0.960047268020933,0.9694789369850296,0.9330396475770925,0.07481005260081823
C0011071,Sudden death,17,115,0.11029411764705882,0.13341935483870968,0.140045766590389,0.9760765550239234,0.9425076452599388,0.9481941309255079,0.9304115088658415,0.14015345268542198
C0149630,Bicuspid aortic valve,16,317,0.125,0.15836657169990503,0.16383819829892585,0.9855699855699855,0.8198708116399145,0.8218526800251829,0.9324277255311738,0.14511041009463724
C0409338,Flexion contracture - elbow,31,321,0.034408602150537634,0.11242505548378548,0.12427959501557632,0.9853143643873337,0.8516786662442233,0.8586221026169197,0.9346210995542348,0.07848457441463168
C0431447,Synophrys,40,372,0.03076923076923077,0.09146803569245814,0.10049850737617019,0.9792924935289042,0.8361004030138427,0.8453769146730284,0.8949835911861228,0.06323924731182795
C0020555,Hypertrichosis,22,149,0.12554112554112554,0.19776090790583545,0.22664610919644476,0.9536,0.8539017136382948,0.8562553925798102,0.5901147396293027,0.17968273337400856
C0020557,Hypertriglyceridemia,12,20,0.13636363636363635,0.23218390804597702,0.33157894736842103,0.9442724458204335,0.9686042897109108,0.979515525930743,0.9075144508670521,0.18749999999999997
C0020550,Hyperthyroidism,14,196,0.24175824175824176,0.09723618090452261,0.09989534275248561,0.9704896042924211,0.903998809287557,0.9048473520249222,0.8524173027989822,0.17274052478134105
C0029882,Otitis Media,20,80,0.07368421052631578,0.14535274356103023,0.16044303797468354,0.9674039580908033,0.9460739509763191,0.956558992374261,0.9345403899721448,0.11687499999999999
C0410916,Neonatal Death,14,53,0.07692307692307693,0.17005879692446857,0.1806966618287373,0.98005698005698,0.9663835493965132,0.9770167989662175,0.9486191393705845,0.1617250673854447
C1561643,Chronic Kidney Diseases,13,16,0.05128205128205128,0.23645320197044334,0.4666666666666667,0.9780821917808219,0.9823496966354109,0.9893465233520403,0.972972972972973,0.17307692307692307
C0234162,Cerebellar Dysmetria,56,576,0.01753246753246753,0.10359981299672744,0.11536835748792271,0.9837837837837838,0.7217032142832225,0.7300905584674287,0.8883248730964467,0.048921130952380945
C2229182,"Psychomotor retardation, mild",14,102,0.13186813186813187,0.16482300884955753,0.17317025820229082,0.9774223894637818,0.9320653943854621,0.940300505304019,0.9339272457312546,0.15756302521008397
C0240671,Partial thromboplastin time increased (finding),11,29,0.2909090909090909,0.18181818181818182,0.2044334975369458,0.8584070796460177,0.9287833827893175,0.9365443425076453,0.7677224736048266,0.24451410658307204
C1856694,Areflexia of lower limbs,10,91,0.2,0.1674731748369451,0.17826617826617827,0.98359161349134,0.9399856749726694,0.9442258471176987,0.9392752203721841,0.21538461538461537
C1527311,Brain Edema,32,279,0.1532258064516129,0.12043908841427037,0.12671153399860757,0.9236180904522613,0.8179818234275822,0.8211302211302212,0.6493025283347864,0.13261648745519714
C0006663,Calcinosis,44,358,0.04756871035940803,0.0804112554112554,0.08807098258297733,0.9614230604372053,0.8520657043305127,0.8584756204893504,0.8571583396553593,0.05923057389537837
C0948163,Leukoaraiosis,18,182,0.0915032679738562,0.1260904044409199,0.13180741910023677,0.9829580036518564,0.9125845291110012,0.918951710749818,0.9345268542199489,0.13308913308913312
C0040997,Trigeminal Neuralgia,12,387,0.3333333333333333,0.07217522460489212,0.07298068040326143,0.9778113968734241,0.8283905572707144,0.8295310618735634,0.8587185725871858,0.2280361757105943
C0030567,Parkinson Disease,61,1088,0.05245901639344262,0.07451500393783049,0.07779607933329725,0.9653929343907715,0.5560843191795972,0.5576974848088608,0.8538069461456399,0.054032063645130184
C0010417,Cryptorchidism,257,3312,0.014773832684824902,0.020743916223676558,0.021791109126801746,0.9439801740533686,0.5020749710864685,0.5017063926556051,0.7446384217507812,0.01600711479539089
C1857079,Atretic auditory canal,23,450,0.07509881422924901,0.203568780126066,0.21483791140806732,0.9827898550724637,0.6162006291506467,0.6182603266174777,0.8866316238102003,0.11990338164251205
C0237326,Dyschezia,132,1744,0.01734906315058987,0.03636229483311168,0.0386085626911315,0.9643959173985284,0.5534080822411303,0.560445240110561,0.8351790539254862,0.024217229635807615
C0220981,Metabolic acidosis,43,640,0.059800664451827246,0.10028509679496023,0.10566803599374022,0.9679715302491103,0.6494406223879637,0.6514437812550411,0.7479467900520532,0.06228197674418604
C0029089,Ophthalmoplegia,86,692,0.03036935704514364,0.10021519495203705,0.11360765582259104,0.947255880256593,0.6375604318776918,0.6401025552692076,0.7685792523721582,0.047166957924452205
C0019555,"Hip Dislocation, Congenital",47,526,0.028677150786308975,0.09542802601720574,0.10545717906934637,0.979004402302743,0.7548551571836841,0.7607656288507353,0.8947368421052632,0.05379823638864169
C0232513,Premature tooth loss,18,149,0.0915032679738562,0.17065689061798595,0.1799383275893343,0.979182156133829,0.9129106771280759,0.9225499189975211,0.9446509706732755,0.13460104399701717
C4021759,Generalized myoclonic seizures,30,100,0.029885057471264367,0.07847619047619048,0.08646464646464647,0.973973973973974,0.9547103440694734,0.9676027552796912,0.8743859649122807,0.073
C0427068,Monoparesis - leg,26,198,0.046153846153846156,0.0979850027229693,0.10736809721581295,0.9827288428324698,0.9223271954439038,0.9295400248998957,0.9414802065404475,0.09110334110334108
C0241654,VALVULAR ABNORMALITY,12,41,0.19696969696969696,0.19611470860314523,0.22439024390243903,0.9581320450885669,0.9638872327740396,0.9673440411749046,0.8166804293971924,0.21951219512195122
C1857679,Sloping forehead,45,503,0.03838383838383838,0.07014888249298228,0.07380418683120402,0.9749009247027741,0.8166059750297265,0.8245990512762593,0.8893808419425118,0.05928871217141594
C0034194,Pyloric Stenosis,38,206,0.06685633001422475,0.09689301729660474,0.10044991712053043,0.9479224376731302,0.9131106044557744,0.9222322034209031,0.9158467657525644,0.0661727133367399
C0427065,Distal muscle weakness,62,882,0.028027498677948175,0.060599025387757785,0.06424105775492187,0.9775471298453717,0.7052200497364879,0.7124522606697044,0.8876287767292875,0.04498573622997585
C0266642,Situs ambiguus,23,15,0.003952569169960474,0.07396870554765292,0.18095238095238095,0.9960079840319361,0.9868603916614024,0.9948745616401403,0.9960079840319361,0.09275362318840577
C0007621,Neoplastic Cell Transformation,90,2574,0.0651685393258427,0.028123834610945038,0.02849928928436507,0.958541815582559,0.43298206251268034,0.435300453260333,0.7835716997848373,0.04081844081844082
C0427063,Shoulder girdle weakness,10,257,0.2222222222222222,0.2108537849982717,0.2147373540856031,0.9893503727369543,0.8352334755157395,0.8397386451290894,0.9529170931422722,0.24124513618677043
C0497156,Lymphadenopathy,63,793,0.031746031746031744,0.06882089661750679,0.07320366336759779,0.9691925465838509,0.7052386788598725,0.7091948715678151,0.8732739304882497,0.04453651994635601
C0007758,Cerebellar Ataxia,245,2491,0.019003011040481767,0.026590486030086305,0.028330745704616942,0.9158331481069867,0.45940154818849877,0.4656473693493161,0.7529129844936668,0.016837758788782475
C0542346,Pimples,10,44,0.044444444444444446,0.1453529000698812,0.1226215644820296,0.9967558799675588,0.9638292322406747,0.9774055317491235,0.9540126239855726,0.20454545454545447
C0011253,Delusions,11,110,0.3090909090909091,0.14111365369946605,0.1427856547122602,0.9650924024640657,0.9300461317401497,0.9344914670544119,0.8914081145584726,0.23801652892561992
C0010308,Congenital Hypothyroidism,14,60,0.12087912087912088,0.19309462915601022,0.21581920903954802,0.9633943427620633,0.9433643808214041,0.9510570147341448,0.9061093247588424,0.14880952380952375
C1844592,Soft skin,17,47,0.08088235294117647,0.11104617182933957,0.1461609620721554,0.9614035087719298,0.9630314232902033,0.967983789260385,0.8452768729641694,0.14768460575719647
C0158986,Neonatal hypoglycemia,17,69,0.051470588235294115,0.13310384394721744,0.15601023017902813,0.9842873176206509,0.9436071949440933,0.9535297105129508,0.9311320754716981,0.1261722080136402
C0343073,Wooly hair,17,112,0.08823529411764706,0.1112258064516129,0.11357786357786358,0.9780821917808219,0.9398716517857143,0.9493489256376224,0.9118727050183598,0.13760504201680673
C2112129,Postaxial foot polydactyly,11,42,0.07272727272727272,0.16591251885369532,0.16260162601626016,0.9891304347826086,0.957508450024143,0.9710354815351194,0.9440459110473458,0.19047619047619047
C0266423,Congenital anomaly of testis,49,481,0.036564625850340135,0.15879431022804244,0.1799982674982675,0.9706284153005464,0.6557176424515371,0.6587929095133707,0.9033270558694287,0.07348635920064492
C1867131,Broad hallux,27,462,0.06552706552706553,0.07920146137787057,0.08205388248772197,0.9830446000737191,0.8118082324855574,0.8167634785161575,0.8851533315958648,0.0879429212762546
C0019693,HIV Infections,99,2518,0.06988249845392702,0.03259861112402272,0.03305781211984084,0.9533186450013771,0.3933246380898665,0.3931899074122938,0.7907117530052754,0.045992089280413345
C0038013,Ankylosing spondylitis,12,45,0.12121212121212122,0.13468013468013468,0.17373737373737375,0.9767103347889374,0.950920245398773,0.9564556962025317,0.898989898989899,0.1703703703703704
C0427515,Neutrophil abnormality,21,142,0.10952380952380952,0.11799105607155143,0.1200679252821896,0.9678321678321679,0.9293875450334534,0.936423981170497,0.9288135593220339,0.11267605633802814
C0392386,Decreased platelet count,112,1215,0.021879021879021878,0.04726922637995547,0.05086202805404709,0.956234915526951,0.6420658778969819,0.6506981660047398,0.8546653639472399,0.027380952380952377
C0024032,Low Birth Weights,69,915,0.023870417732310314,0.06688859959887997,0.07137783836137318,0.9761955366631243,0.6662789069484387,0.6746229443860003,0.8760908301731621,0.03929674507008791
C0748691,Shoulder weakness,10,257,0.2222222222222222,0.2108537849982717,0.2147373540856031,0.9893503727369543,0.8352334755157395,0.8397386451290894,0.9529170931422722,0.24124513618677043
C0001973,"Alcoholic Intoxication, Chronic",275,2683,0.01048440610484406,0.02278231452543379,0.025062932491509638,0.9406817840516594,0.4533693688312852,0.45818825275415265,0.7568426730321218,0.012805204486158643
C4025821,Anterior hypopituitarism,18,13,0.0457516339869281,0.1471264367816092,0.5,0.9551282051282052,0.972348239360553,0.9822565969062784,0.9204771371769384,0.12393162393162394
C1844813,Widely spaced teeth,31,357,0.04086021505376344,0.08252566538624527,0.0860479023069902,0.9839865149599663,0.8518363991115583,0.8628559962879824,0.8695269526952695,0.08240715641095146
C0000889,Acanthosis Nigricans,20,467,0.14210526315789473,0.08699977792582722,0.08939353558004245,0.9797752808988764,0.8002141873629456,0.801077742671043,0.8970099667774086,0.11970021413276233
C0015310,Exotropia,24,84,0.03985507246376811,0.09739442946990116,0.10843373493975904,0.9768421052631578,0.9601514538837628,0.9713462704669497,0.9167017248632731,0.0907738095238095
C1844749,Rib fusion,16,48,0.058333333333333334,0.16975145425700688,0.24379432624113476,0.9837209302325581,0.9620118343195266,0.9667914503079338,0.9512544802867383,0.13932291666666666
C0022596,Palmoplantar Keratosis,58,606,0.04597701149425287,0.06487601068881857,0.06906145159970542,0.9576601671309192,0.790129746079758,0.7965480667245203,0.8732085862694787,0.05530897917377944
C0027051,Myocardial Infarction,104,1873,0.0330470500373413,0.035102028396133064,0.03647594471139586,0.9609357757669389,0.5253842536809005,0.5283274940070072,0.8211382113821138,0.031448930140868206
C0334008,Pachyderma,21,83,0.06190476190476191,0.12966398680684396,0.1536879224213929,0.9733606557377049,0.9460433197512331,0.9538006271807782,0.9270012442969722,0.10154905335628225
C0018671,Head and Neck Neoplasms,26,529,0.08923076923076922,0.05573110979728582,0.0576344732771954,0.9804186360567184,0.8128843104372726,0.8152627955014918,0.8728404397649933,0.09284571760942271
C0013421,Dystonia,115,1345,0.030816170861937452,0.04016185707987264,0.042580545229244114,0.9456477868962734,0.6373290914607795,0.6431723779854621,0.7870283600493219,0.029358331986423146
C1832348,Slow-growing hair,19,256,0.09941520467836257,0.11895578288333612,0.1256127450980392,0.9763724808895066,0.8663757240859641,0.8702428989635256,0.8636854279105628,0.1482319078947368
C0008625,Chromosome Aberrations,15,84,0.10476190476190476,0.17074742268041238,0.178714859437751,0.9762931034482759,0.942807812668609,0.9537422037422038,0.9092066185829444,0.1444444444444444
C0027055,Myocardial Reperfusion Injury,38,626,0.0953058321479374,0.07386541471048513,0.07593099041533546,0.961349870204788,0.7600749765698219,0.762836888491506,0.8772967130777545,0.07386077013620312
C2316810,Chronic kidney disease stage 5,30,371,0.05747126436781609,0.08195900072506757,0.08657390544182997,0.9778663125276671,0.8349001487146802,0.840876225162016,0.9014769611744937,0.07861635220125786
C4280645,Hypertrophy of lower jaw,78,1279,0.024975024975024976,0.05171051442933872,0.05450512124960693,0.9764816556914393,0.5963708093826984,0.600157976465097,0.8719949327728673,0.03582526412862613
C4280644,Increased size of mandible,78,1279,0.024975024975024976,0.05171051442933872,0.05450512124960693,0.9764816556914393,0.5963708093826984,0.600157976465097,0.8719949327728673,0.03582526412862613
C4280647,Hypertrophy of cheeks,49,401,0.030612244897959183,0.06318675524623009,0.06896508728179551,0.9741842954463965,0.8608824860986963,0.8691630789610635,0.9013651220919054,0.0508422820499771
C4280641,Hypotrophic maxilla,65,1231,0.03701923076923077,0.06333329592736259,0.06590715460363376,0.9741350352704065,0.5531195150598037,0.5576183953293524,0.857492703545909,0.04570393051302881
C0152116,Spasmodic torticollis,17,38,0.03676470588235294,0.12525252525252525,0.14793741109530584,0.987146529562982,0.9736469254746387,0.9844054580896686,0.9573495811119573,0.11919504643962843
C4280643,Decreased projection of maxilla,65,1231,0.03701923076923077,0.06333329592736259,0.06590715460363376,0.9741350352704065,0.5531195150598037,0.5576183953293524,0.857492703545909,0.04570393051302881
C4280642,Deficiency of upper jaw bones,65,1231,0.03701923076923077,0.06333329592736259,0.06590715460363376,0.9741350352704065,0.5531195150598037,0.5576183953293524,0.857492703545909,0.04570393051302881
C4280648,Hyperplasia of cheeks,49,401,0.030612244897959183,0.06318675524623009,0.06896508728179551,0.9741842954463965,0.8608824860986963,0.8691630789610635,0.9013651220919054,0.0508422820499771
C0025500,Mesothelioma,39,844,0.05668016194331984,0.06548478820969443,0.067416077763348,0.9809610154125114,0.7041981740776921,0.7088699789995023,0.8811821210678897,0.06714060031595577
C0014130,Endocrine System Diseases,11,24,0.03636363636363636,0.3126050420168067,0.48188405797101447,0.9927140255009107,0.9720237647589682,0.9791339818010668,0.9658914728682171,0.19318181818181815
C0410264,Contracture of tendo achilles,10,67,0.13333333333333333,0.20864864864864865,0.24197195838986885,0.984354628422425,0.9576367294677154,0.9604450852094193,0.9559794570799707,0.21194029850746265
C0042571,Vertigo,28,319,0.06878306878306878,0.07730936034976209,0.08347627215551744,0.9758476544356711,0.872031853983201,0.8759848862071996,0.8858424725822532,0.0930362740707568
C0040264,Tinnitus,18,79,0.06535947712418301,0.15282544040265386,0.18143459915611815,0.9811142587346553,0.9516817359855334,0.9589166942270239,0.9209855564995751,0.12376933895921234
C0426818,Thin rib,21,578,0.07142857142857142,0.10330965642938661,0.10732640492225028,0.9877049180327869,0.7181080159885973,0.720954526673579,0.9037618975676084,0.11558741143516228
C0028738,Nystagmus,307,3096,0.010410678929552277,0.022801619433198382,0.02465091232420383,0.9412047613322111,0.5024960486281039,0.5020278303387532,0.7477562310567049,0.013944650657778453
C4021254,Cutaneous finger syndactyly,11,8,0.09090909090909091,0.22807017543859648,0.6071428571428571,0.966996699669967,0.9853576121644453,0.9932324840764332,0.963254593175853,0.19318181818181818
C0018273,Growth Disorders,32,147,0.03024193548387097,0.12461479198767335,0.15702171279470692,0.9791955617198336,0.9165035596756501,0.9258036107441656,0.9344059405940595,0.0737670068027211
C0014553,Absence Epilepsy,21,43,0.03333333333333333,0.09943502824858758,0.13953488372093023,0.9744525547445255,0.9697698385434559,0.9774335094474792,0.8820809248554913,0.09745293466223698
C1866190,Atresia of the external auditory canal,23,450,0.07509881422924901,0.203568780126066,0.21483791140806732,0.9827898550724637,0.6162006291506467,0.6182603266174777,0.8866316238102003,0.11990338164251205
C0014556,"Epilepsy, Temporal Lobe",23,54,0.05138339920948617,0.13217326915957053,0.16771488469601678,0.9516728624535316,0.9519127155172413,0.9667128987517337,0.8866995073891626,0.1095008051529791
C1866195,Downturned corners of mouth,48,521,0.030141843971631204,0.08167469614972295,0.08981249077218367,0.9774983454665784,0.7939036413561587,0.7996871655552812,0.8903654485049833,0.05346289187460012
C0022568,Keratitis,23,513,0.1225296442687747,0.09408215194474737,0.09499878167641325,0.9830508474576272,0.7705211639742521,0.7765899343701594,0.8981975486661861,0.10305958132045087
C0018099,Gout,14,20,0.054945054945054944,0.14795008912655971,0.18947368421052632,0.974025974025974,0.9823027718550107,0.9919955530850473,0.9401709401709402,0.14999999999999997
C2830004,Somnolence,15,80,0.05714285714285714,0.2053751399776036,0.23196202531645568,0.9869565217391304,0.9421359835936267,0.9523639317627944,0.9568764568764568,0.14833333333333332
C4020813,Increased gastric cancer,21,834,0.18571428571428572,0.06477337037608684,0.06507351141895606,0.9818604651162791,0.7078020036876104,0.7083279568504993,0.8734917431948277,0.12664154390773097
C0032927,Precancerous Conditions,71,963,0.030181086519114688,0.05554170877940123,0.05930013406648921,0.9703087885985748,0.6898673490074462,0.6962176509621765,0.8561526421703809,0.04124435084024396
C1260899,"Anemia, Diamond-Blackfan",17,454,0.6029411764705882,0.266088884217366,0.2705798834981669,0.9499083689676237,0.5485063434801994,0.5483959975004666,0.9135765550239234,0.37367193573464624
C0234144,Dysgraphia,16,251,0.08333333333333333,0.1527588308710417,0.15534661354581672,0.9893162393162394,0.8693769157266421,0.8770526953056025,0.9372584678335986,0.14890438247011953
C0426492,Small tongue,10,12,0.08888888888888889,0.17316017316017315,0.18181818181818182,0.9823788546255506,0.9848685454889351,0.9950341402855369,0.9711711711711711,0.20000000000000004
C0087012,"Ataxia, Spinocerebellar",16,156,0.06666666666666667,0.09578837452140619,0.09404466501240695,0.9887640449438202,0.9318676965735789,0.9421947685502936,0.9124493927125507,0.1362179487179487
C0853697,Neutrophil count decreased,48,486,0.038120567375886524,0.11800838653620943,0.1282083916677273,0.9678984695782008,0.7371733387180911,0.7429769427694192,0.8914112354848833,0.054012345679012336
C1859541,Variable degree of villous atrophy,16,65,0.1,0.16036036036036036,0.18846153846153846,0.9618441971383148,0.9626975145647345,0.9667641697401331,0.9287878787878788,0.14326923076923076
C0263454,Chloracne,33,422,0.05113636363636364,0.08858519919468001,0.09381859936283504,0.9806797853309481,0.8275500306815258,0.833631109824628,0.9210799584631361,0.07424960505529225
C0004782,Basal Ganglia Diseases,14,20,0.04395604395604396,0.15524193548387097,0.2631578947368421,0.9771428571428571,0.9749878187428943,0.9831791421362489,0.9333333333333333,0.1464285714285714
C0795690,Congenital omphalocele,20,167,0.06842105263157895,0.1398354876615746,0.15114349614024963,0.9804364183596689,0.9078572949534447,0.917118328915615,0.9377606673083093,0.1119760479041916
C0685840,Congenital hypoplasia of ovary,29,105,0.06896551724137931,0.09009619292778756,0.10934065934065934,0.9345794392523364,0.9447031431897556,0.9497559333445548,0.8840386537820727,0.08932676518883415
C0013336,Dwarfism,37,244,0.03003003003003003,0.09378129117259552,0.10500573433178169,0.9794976934905176,0.8942975942975943,0.9053410974107917,0.8925588458618071,0.06369073992024812
C0018418,Gynecomastia,56,664,0.031818181818181815,0.08451771609666346,0.0905885987388468,0.9726333426417202,0.7110074898322583,0.7198710339062818,0.8684626573072788,0.049026462994836484
C0039231,Tachycardia,42,274,0.03484320557491289,0.08724161889873198,0.09866046362396727,0.9695740365111561,0.885370306972498,0.8932847475273296,0.9067834347632477,0.05700382342718109
C0151576,Elevated creatine kinase,109,1392,0.016819571865443424,0.05050885540576262,0.0538870571903121,0.9712877030162413,0.5715086617704771,0.5786438583526162,0.8286725289814888,0.029229937783401883
C1855009,Psychomotor regression in infants,93,790,0.04324450677886863,0.060459492140266025,0.06454252298214372,0.9216433714527742,0.727398432870218,0.7327851321461545,0.7776514820320014,0.039608003266639435
C0032580,Adenomatous Polyposis Coli,13,257,0.10256410256410256,0.09957477964574357,0.10077213035019456,0.9925198690977092,0.8791255747175551,0.8852663274841657,0.9283674440742503,0.16581861718048485
C0009398,Color vision defect,31,79,0.021505376344086023,0.08168916580131533,0.10905550146056475,0.9777530589543938,0.9493317588964629,0.9627453154451713,0.8787470528797575,0.0698244181298489
